,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.24893332,-1.3458431,-1.4724928,1.537143,0.53179485,-1.1490629,0.2752185,1.0367686,1.0748115,0.51773334,-1.8248328,0.7571387,1.8291354,-0.8856576
1,-1.3595701,3.1090333,0.12539414,-3.1606176,-2.3129094,0.7097465,1.2633668,0.18363819,-1.2057658,-1.5297483,1.027023,1.3971556,2.6459277,5.421935
2,0.015794657,0.58726496,0.25643235,-0.23316102,-0.029044136,-0.59899974,-0.17280614,0.5131182,0.24478021,-0.27849534,0.32668194,1.0528613,2.7839053,4.432102
3,1.4605784,0.14781351,0.9681582,-0.74852353,0.39535975,3.017331,-0.58160967,-0.09408323,-1.436131,-0.22513929,2.566381,-0.27622494,1.1163516,2.7744713
4,0.3501272,-1.5796013,-0.19510385,3.397335,2.652363,-1.3394578,-0.56828696,1.1494174,0.66543204,1.3838952,-0.4782735,-0.6782432,-0.32665047,-3.5108852
5,0.27865922,0.61695886,2.9065864,0.35769725,1.4615623,-0.4051546,-1.8052869,-1.0380965,-0.25798813,0.25498143,-0.31819236,-1.0630585,-5.423577,-5.637973
6,0.67506707,-0.11754853,2.0004175,0.10242426,0.7892609,-0.5854964,-1.6479454,-0.99370044,0.43901223,0.11031983,0.8987224,-0.79645884,-1.013591,0.55215013
7,1.4375339,0.96280086,1.1118588,-2.6161673,-1.2856811,1.617027,-0.8421059,-0.31704786,-0.27970058,-1.2472655,0.9534244,-1.00123,-0.7856662,0.11096305
8,-0.43871275,0.23267917,0.7946009,0.7427844,0.73336226,-1.475255,-0.52140546,-0.054647353,0.4556679,0.26949567,-1.0468253,-0.8445512,-3.4015975,-7.2926188
9,0.45562574,1.9471813,4.0991993,0.29621488,1.9941324,-2.4061985,-2.75147,0.19767508,0.5878935,-0.22976235,-0.15037957,-1.6330216,-5.849906,-7.863464
10,-0.47225952,0.9985657,-0.19320847,-1.3883681,-1.1369077,0.6193259,0.63501525,-0.11830118,-0.5360558,-0.6059132,1.0008004,1.1943697,2.7231574,5.539856
11,2.4339776,-5.736311,-6.155767,1.8918432,-0.9181721,2.4391193,1.9276803,1.158624,1.4174249,0.9976008,1.4981446,1.448255,9.193476,10.541344
12,-1.8240634,0.8417605,-0.66259205,-2.172356,-2.555095,-0.139812,1.3128834,-1.8492504,-0.21507168,-0.6366752,-1.3326811,0.67146516,-1.6722232,-2.4620662
13,-0.70740396,1.2550617,-1.7986656,-2.0277252,-2.2048275,0.8304648,1.7794023,0.85161525,-0.498882,-1.0488883,0.23162334,2.1007566,5.580659,7.6057897
14,-1.1235005,2.9605618,4.1138616,-0.9979949,0.84951246,-0.67236197,-1.4868665,-1.3709698,-1.1769744,-0.35945073,1.6503543,-0.8922663,-2.401043,0.45447218
15,0.6772397,-3.0096197,-2.1101248,2.5070755,1.04031,0.30111188,0.45099306,0.28480923,0.6329147,1.2777026,0.7504706,1.5093095,4.347069,7.039152
16,1.2353472,1.4435117,3.557352,-0.41609427,1.4676367,-0.18320695,-2.4306936,-0.06139629,-0.18717723,-0.385829,-0.43962815,-1.8538022,-6.785724,-9.442454
17,-1.1877857,0.581198,0.24883632,0.0536964,-0.05875254,-0.3664763,0.43949974,-0.6024382,-0.44660592,0.1700754,-1.3288596,0.09710257,-1.6514423,-4.834257
18,-1.5544413,0.11236295,-3.731713,-1.8000144,-2.9338815,2.789665,3.5079057,-0.07853423,-1.5981402,-0.48825547,1.6949726,1.6879686,6.495404,10.770136
19,1.1750588,-4.056398,-1.8352566,1.3429049,-0.028192708,1.6739384,0.103437856,-1.9285136,0.54344153,1.205416,0.49326238,-0.21894376,1.0974989,2.0535488
20,1.0547105,1.1784381,0.058924444,-1.3828671,-0.5690491,0.6776214,-0.1628799,1.5444516,-0.085745454,-1.0159136,0.5641359,-0.28463784,-0.23174357,-0.5240962
21,0.80385995,0.82138675,-0.9248621,-1.7396924,-1.2845248,1.6050183,0.6528842,1.2266078,-0.4761688,-1.017357,1.4818677,-0.040327452,1.6311123,2.973662
22,0.06422076,-1.2236255,-1.4655628,0.5855045,-0.2783713,-0.1789878,0.56390166,0.13475558,0.5686572,0.29978532,0.10038494,0.87159455,2.6213157,4.062813
23,-3.4014854,3.7042027,-0.24583283,-2.3146455,-2.3148394,-1.9904389,1.9831408,0.17352037,-0.554001,-1.1988357,-1.0465136,1.8225992,1.6346667,2.2173803
24,-0.015516357,0.27780488,-3.9359384,-2.1694083,-3.1507697,0.57283336,2.4698994,2.0425732,0.5535527,-1.3486637,-0.08184583,0.117028624,3.828654,5.4736423
25,-2.4288058,3.7222202,2.4706464,-2.9418821,-1.667269,-0.8034346,0.16406128,-1.7557057,-1.1253798,-1.168574,0.4595033,-0.12832394,-2.3716464,-2.455306
26,3.4713628,-2.9754188,-1.1862688,0.9818119,0.90867627,2.5615778,-0.9241972,1.0415862,0.47375488,0.36104468,1.7335936,-1.1796023,3.286759,5.526066
27,-0.8064657,-0.5108249,-2.8320954,-0.5729009,-1.8595973,-0.41532373,1.8408729,0.5170156,0.62591827,-0.30140886,-0.6065111,0.75537014,3.627161,2.62573
28,-0.7466182,1.7594376,0.67710865,-1.2626809,-0.6016673,0.45310694,0.36999217,-0.0082448935,-0.92173576,-0.5908069,1.2028085,0.45199662,2.3479385,4.5707426
29,0.044032928,-2.2531936,-2.8835275,0.9169646,-0.55635077,1.2036505,1.5095893,-0.030510267,0.048251584,0.65700424,1.0568551,0.12147134,3.307579,6.0974307
30,0.97714275,-3.5004303,-3.4745567,2.5781717,0.4421598,-1.1095606,0.71951145,1.3881744,2.0026457,1.0077097,-0.95707685,1.3943357,4.83323,3.7361102
31,2.3760781,-6.8132234,-6.215971,3.5740247,0.3781146,2.82496,1.8955379,0.88405544,1.0470188,1.9461242,1.9142764,0.9175265,8.224209,11.659496
32,1.7581064,-2.340596,0.5145703,3.0512967,2.799858,-0.3745788,-1.5956751,0.6044552,0.8256424,1.3024908,-0.1815476,-1.1095011,-5.1876373,-7.0808268
33,1.0805234,-0.5326014,0.8172502,-0.37079346,0.06273667,0.34530124,-1.0284798,-0.6012118,0.3705704,-0.119171515,-0.3090746,-1.4890511,-2.83455,-6.607422
34,0.14360112,1.8561441,0.72095805,-3.6636622,-2.373707,2.559146,0.34394494,-1.0850478,-1.38221,-1.4764726,1.6729683,0.426476,1.732812,4.724202
35,-1.3612101,-0.18852736,1.3480461,3.3354385,2.8686206,-2.7152185,-0.711332,0.03979509,0.30974665,1.5023525,-1.2595799,-0.6506026,-3.223586,-5.964785
36,-1.3311434,2.5478678,0.6828035,-1.6926935,-1.1345873,-1.2424786,0.4202519,0.37248904,-0.15103197,-0.9928279,-0.62835944,0.25777352,-1.5883856,-3.9645963
37,-1.6768231,1.9222971,-0.741424,-0.9091774,-0.99724495,-0.33806545,1.5129073,0.82609665,-0.73455787,-0.55140984,-0.93475324,-0.26889664,-1.7041395,-3.86256
38,-0.5063464,0.4225494,0.2694853,-0.020201415,-0.07907488,-1.1142207,-0.0817824,-0.04377824,0.39039704,-0.073483534,-0.43057075,0.92122287,1.4147875,0.23105764
39,-1.8134861,0.3633543,0.5767878,1.7482319,1.2965138,-1.5171535,0.28430438,-0.40508643,-0.3366472,0.9237248,-0.8282516,1.213839,1.6720402,1.4769535
40,0.06765294,-0.86192983,-1.4294626,0.5914456,-0.24425925,-0.98098373,0.44342297,0.728416,0.98214483,0.11838023,-1.0988303,-0.49500275,0.26628304,-4.5873117
41,-1.4298235,0.80506676,0.32565323,-0.2190801,-0.29319644,-0.35837892,0.545439,-0.82979274,-0.55443436,0.08684266,0.36258683,1.6229051,2.309579,4.966991
42,0.06886414,-1.2343881,-1.3638188,0.7048418,-0.09152617,0.1642977,0.57669216,0.073600866,0.29782522,0.39680716,-1.6236047,0.15862443,-0.27506655,-3.1025367
43,1.6217055,-2.7494378,-2.5552192,1.5873708,0.46013302,1.1322675,0.4921136,1.2192369,0.64537317,0.654078,2.1240401,-0.08581985,4.223056,7.5024576
44,-1.1126391,-1.0282404,-1.9926461,-0.16364291,-1.2926228,0.9043937,1.6699429,-1.1383029,-0.41238683,0.33409828,1.314251,0.99405634,3.4125724,6.8000875
45,-0.47596094,-2.0654972,-3.1397493,1.37076,-0.38715088,0.3323657,1.7638121,0.36285636,0.2784829,0.77360845,-0.22690731,0.8539094,4.1566606,5.2585177
46,-2.3602293,1.8046665,-0.48145643,-0.81021655,-1.0428958,-0.30070853,1.6569513,-0.22413345,-1.036233,-0.26116487,-0.99087477,1.2847546,1.366931,-0.34356558
47,-0.5173232,-0.29976144,0.06865008,0.1775651,-0.035184726,0.08213079,0.15563446,-0.9026471,-0.20636725,0.30199477,0.9263076,0.78578776,3.3062663,5.1066957
