,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,1.9766493,-0.50898653,-0.85264504,-1.1474731,-0.8233408,1.342777,-0.2458244,1.0977361,0.43204993,-0.7699954,1.4478254,-1.0567085,-0.05995238,1.3608438
1,0.12948328,2.3981586,-0.8085055,-2.4900672,-1.8643945,-0.0728727,0.83866274,2.2455814,0.054008126,-1.708854,-0.48918238,-1.2495316,-0.95901895,-4.0307283
2,1.3300197,-1.9161655,-2.8050416,0.2940466,-0.6648596,1.2685673,0.94167614,1.2648562,0.5412402,0.018209191,0.52010226,-0.35448566,2.9163764,3.2279446
3,-1.5511296,0.9648949,-1.0930732,-1.1653986,-1.4745245,0.86976427,1.7176211,-0.41811448,-1.0643772,-0.33100763,0.17540781,0.99455863,4.4100704,6.757291
4,-6.1072373,5.21237,1.58302,-2.1431031,-1.7414088,-1.0955003,2.6476877,-2.2682335,-2.9590387,-0.47308153,-1.0857795,3.1908479,0.8692876,2.9667842
5,0.8678197,-1.5285261,0.59577525,2.6674902,2.425736,-0.71235454,-1.1503065,0.44803232,0.53323936,1.1525733,0.07082068,0.7075101,0.6737278,1.3810256
6,1.5573492,0.43727976,2.384741,0.033270862,1.3407816,0.06627458,-2.0245464,0.22494698,0.120105475,-0.17374949,0.97833765,-0.40705195,-1.9779172,-1.0442681
7,-0.37039614,-0.57709575,0.34972057,1.2291839,0.99419403,-0.12641335,-0.15207404,-0.543953,-0.2359726,0.73361343,-0.63426995,0.5554541,-0.15560953,-0.8191591
8,3.089942,1.1400999,4.239714,-1.1140745,1.5702615,1.0641227,-3.498909,0.21225716,-0.10453133,-0.8101279,1.1564647,-1.9467607,-5.752268,-5.8286014
9,-2.5698278,1.0742947,-4.587869,-2.4174173,-4.1055794,0.043546133,4.0719004,0.8415585,-0.19232285,-1.1297975,0.11374315,1.0384974,5.011637,5.806859
10,-1.1420375,6.3751535,6.2546234,-4.0218253,-0.42622963,-1.4251676,-2.284886,-0.7408302,-1.2538066,-2.1539762,-0.5551005,-1.1800879,-6.0603304,-8.656225
11,-3.335131,3.1666148,0.14284687,-2.4469135,-2.292747,-0.5012746,1.9270154,-1.1524287,-1.3580031,-0.89658624,-0.9623391,0.9450229,0.028621614,-0.26517725
12,-0.3795325,-1.0695622,-1.0226501,-0.33209905,-0.8986878,1.4739919,0.8670488,-1.458713,-0.5669528,0.29169577,0.8289644,0.1262033,2.893666,2.6804516
13,-1.2400603,1.584417,0.63108283,0.4256726,0.61978936,-1.2088765,0.2750486,0.7868137,-0.38677663,0.0039674165,-1.0996952,-1.7999438,-5.124355,-7.855524
14,0.8140259,-2.8161633,-2.5057423,2.3493414,0.85603684,0.22262484,0.6430434,0.9304182,0.75979805,1.0667013,0.3614569,-0.57936275,1.810187,1.0150816
15,0.6944845,-0.73332417,0.46883976,1.4853959,1.5569752,0.15707123,-0.6741312,0.43274793,-0.05261433,0.6342467,1.7379602,-0.05317472,1.6695426,4.7848163
16,-0.90815043,3.4621859,5.8873906,0.5509252,2.8667681,-2.6497023,-2.9191062,-0.5192943,-0.5578027,0.036324028,-0.5793628,0.31837845,-5.5928855,-5.981454
17,-2.3486679,1.4305539,0.44940105,-0.25102183,-0.40274447,-0.8689985,0.9120329,-1.016962,-0.7787463,0.108922176,0.32413504,0.039926272,-0.023286223,-0.020207047
18,-0.81728715,4.790202,2.5790803,-3.954167,-1.7580088,-0.23394646,-0.31892884,0.48847926,-0.9959477,-2.1737676,0.13050641,-1.4414619,-4.5256023,-5.1880903
19,-1.8079257,1.5116149,-0.19094522,-0.65897274,-0.8521195,-1.1375551,0.99304175,-0.037420496,-0.23460406,-0.32418355,-1.8402472,0.45148405,-0.66532433,-1.7188088
20,-0.38208646,-1.0523446,-2.7792964,-0.45996484,-1.6784779,0.48801625,1.7003306,0.13485283,0.3256633,-0.11765967,-1.2837073,0.80764735,2.5311332,2.716592
21,-1.5038687,1.8542885,1.1824622,0.008357283,0.3368095,-1.7121388,0.0033011436,0.15996866,-0.18686712,-0.12688172,-0.4678037,-0.6314001,-2.9529858,-4.996212
22,-2.3652744,1.3751948,-0.37243852,-0.45297688,-0.97329974,-1.6853716,1.214657,-0.42589337,-0.066205174,-0.15142037,-2.3171504,1.0734422,-1.842056,-5.134228
23,1.0741415,-2.1447337,-0.084483355,1.7551363,1.402466,0.96760476,-0.63182807,-0.5266822,0.016067743,1.0278608,0.7506939,-0.5821956,0.62521064,1.9638019
24,-4.946054,6.2444735,2.0708315,-4.336539,-3.2578003,-2.6690717,1.6394945,-1.4379,-1.2581733,-1.9559349,-1.4433262,1.3899065,0.25176525,0.8925868
25,0.89259684,-0.3572905,0.3586729,1.0768272,1.2662159,-0.13762788,-0.6956765,0.99183273,0.21804777,0.2836698,0.024055656,-0.0004979852,-0.34454775,1.2064018
26,-2.8225367,3.8409564,0.9930597,-1.9108934,-1.318552,-1.807964,1.0607659,0.18699485,-0.75473094,-1.04815,-0.8685383,0.14500774,-2.3444483,-4.943329
27,-4.3674107,1.1114901,-2.9754088,-1.379795,-3.3288524,-1.8864967,3.5541463,-1.3532596,-0.053178072,-0.2740919,-2.1174507,2.1622434,2.351133,1.8513759
28,0.47197786,-0.5517971,2.1695144,1.4675404,2.0085344,-0.24651751,-1.6343677,-0.9777201,-0.11373645,0.8349221,-0.6496576,-1.5968757,-4.7032123,-6.69814
29,-1.3188391,3.2005932,2.6119013,-2.014793,-0.5562956,-0.5456338,-0.45486438,-0.74001867,-0.9696429,-0.93857753,-0.69846416,-1.0100347,-5.2470202,-7.361914
