,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.34138474,0.58069503,1.044296,0.18865795,0.72403145,-0.47112697,-0.75225836,0.4705473,0.07949664,-0.085167356,0.63773876,0.21817498,-0.181359,-0.52917224
1,-2.0988483,4.4087887,2.6494896,-1.743076,-0.1700317,-1.0191529,0.038721204,0.3116188,-1.4398193,-1.0121435,-1.2863117,-1.4275001,-6.0577936,-10.7077465
2,1.747981,-3.0265038,-1.9626149,3.6569788,2.460842,0.08938205,-0.14287964,2.1799777,0.8558647,1.4087863,0.84906924,-0.20503014,2.0408492,3.981341
3,1.8738482,-1.2443774,0.1700908,0.011173861,0.42531535,1.9684908,-0.79336834,-0.124503225,-0.21242198,0.08976391,1.4536083,0.34287128,1.1302757,3.7389424
4,-0.7340943,3.2528863,3.7795503,-1.4026242,0.5229394,-0.9412465,-1.4743791,-0.52795374,-0.7980509,-0.7655187,-1.2162703,-0.58284175,-4.6348953,-7.4739437
5,-0.3927906,1.7034146,-0.5102956,-4.322216,-3.8236153,0.6251657,0.8525001,-1.0008897,0.09289247,-1.9181107,1.613055,0.47968274,2.3401046,6.3273406
6,1.4542149,-2.7290454,-0.9815792,2.3582187,1.4651165,-0.35639286,-0.6637488,0.5177415,1.1905054,1.0294336,-0.5644742,-1.0083815,-2.417654,-4.8168306
7,-0.14298838,-0.089486375,0.00037744993,1.5355558,1.2458462,-1.3859104,-0.20950863,1.0905759,0.48940867,0.46064153,-0.84955937,-0.43438384,-0.5954848,-2.8491337
8,0.30789086,0.78394026,2.1738691,-0.61417776,0.37808734,-0.24433118,-1.3405474,-0.9008102,-0.06230098,-0.23415297,0.58418757,-0.39458236,-2.5190613,-1.7007916
9,1.0713519,-3.8332322,-4.6037545,2.7963483,0.4324172,0.5599894,1.6462684,1.9157803,1.091814,1.1758672,-0.3774423,0.8410788,6.143906,6.328759
10,0.6059214,-0.8134439,-0.35216928,1.911698,1.5159466,-1.0682113,-0.41475657,1.4466159,0.7440739,0.5802704,-1.6174114,-0.11695984,-1.1208826,-2.5267656
11,1.1857542,-3.6385074,-2.570846,1.013023,-0.432158,1.7110815,0.6227642,-0.96642804,0.5530671,0.8688787,0.48892072,0.3654461,2.8422909,4.7870874
12,0.64215076,-5.2652225,-3.7194002,4.6412764,1.6434696,-1.6222794,0.5958934,0.46367484,2.2854326,2.229339,-0.8759346,1.048929,4.9403987,4.6143904
13,2.0413618,-1.4176841,-0.5772687,-0.53266895,-0.5565714,0.20663586,-0.85855556,0.329577,1.3352232,-0.40377396,-0.37833616,0.10582951,0.59487784,-0.5012424
14,0.75936466,0.5938181,2.2181144,0.044790257,1.0379585,-0.6865728,-1.6901242,-0.15010752,0.28693658,-0.107801,-0.27153146,0.07215403,-3.9250002,-4.2341366
15,-0.83549273,3.2627552,0.8795891,-4.942752,-3.49893,1.6190856,0.7526934,-1.1723968,-1.267289,-2.1427515,-0.6177394,-1.1446625,-2.3141196,-3.4107897
16,0.78337634,-0.25155142,-0.14131205,-0.86348575,-0.67277366,0.56675214,-0.22917444,-0.11435716,0.25538912,-0.4064146,-0.22136663,-0.55735475,-1.7453957,-1.2683835
17,0.7433774,-1.842531,-1.1262047,0.26734388,-0.17551295,2.3858416,0.4672635,-0.90708655,-0.64414734,0.5068973,0.95820004,0.43237814,2.1833255,3.4755569
18,1.4420055,1.0615723,3.3167045,0.75944865,2.2991397,-1.5310371,-2.7202158,0.9387472,0.63621646,-0.0972195,-0.02645889,-1.9902205,-5.708831,-7.0995727
19,-3.026613,2.1623764,2.385166,0.45707092,0.7554676,-2.22426,-0.049330175,-1.6785091,-0.78541505,0.4685861,-1.1711001,0.8204635,-2.5920277,-4.2447805
20,0.4466681,-1.1822088,-0.29797125,2.5495088,1.838531,-2.2775447,-0.6951201,1.3924121,1.4450077,0.8266005,-0.17086785,-0.18329486,1.8334947,0.34611022
