,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,-0.7365035,3.5793316,1.7063786,-3.8743062,-2.1945903,0.7218267,0.118297756,-0.40827805,-1.1195508,-1.8534644,-0.49824676,-0.5882552,-3.555847,-4.656319
1,0.46870202,0.2807636,0.14057565,-0.8743627,-0.34688032,1.9178833,0.15098011,-0.1884463,-0.9884667,-0.28314537,1.6961172,0.30158973,2.5113482,4.9323263
2,0.21550667,-0.5279608,-0.35407948,1.3476866,0.8986529,-1.5126597,-0.28747088,1.0633838,0.9535231,0.35369155,0.4986881,0.5861253,1.9603157,2.2061958
3,2.162449,-1.5499794,0.41849077,1.8467221,1.9572649,-0.4708931,-1.6127343,1.3096358,1.1164564,0.52173257,-0.8475935,-1.0796202,-3.5315967,-6.7861423
4,-0.5092521,1.1481832,1.7883333,-0.6556811,0.12113773,-0.1597741,-0.64367425,-0.99424994,-0.5004093,-0.17769702,-0.63849384,-1.1275426,-3.9561017,-5.8422675
5,-0.48876834,-0.41420117,2.03728,0.9585413,1.1861118,-0.8048818,-1.2228109,-2.003599,0.0057816505,0.7887445,-0.24290158,0.5491631,-1.3603548,0.5897043
6,2.764129,-4.8604918,-3.549999,3.134468,1.3048112,1.2351108,0.18479742,1.5753089,1.4201283,1.3545368,0.9632574,-0.043566544,4.065407,6.7116838
7,1.7438014,2.4857345,5.221841,-1.422855,1.407174,-0.753242,-3.5872836,-0.19947885,0.12403545,-0.9935373,-0.28696525,-1.5686947,-6.2260847,-10.758865
8,0.9516159,-1.479288,-0.20572287,2.518886,2.103333,-0.4812419,-0.6554594,1.1495366,0.52346206,0.9747973,-0.7453339,-1.0968819,-1.1325114,-2.6617138
9,3.3736227,-4.0697274,-1.5712291,1.8247896,1.0638374,1.2181078,-1.1469082,0.6193387,1.5303671,0.7861007,0.02977584,-0.14691024,2.414095,2.7607732
10,-0.9367944,1.3698939,1.8346441,0.28642398,0.80610466,-1.7241524,-0.7406607,-0.2427517,0.052951142,0.04689219,-0.5261773,0.8824834,-1.4280229,-1.7518058
11,-1.2577991,3.5886283,2.2141712,-2.0278382,-0.6846581,-1.6328787,-0.40022185,0.35574168,-0.29637367,-1.2426748,-0.57703996,0.46350786,-2.199042,-3.3273427
12,-1.3087814,-0.30056956,-3.1812913,-0.26877588,-1.7443678,-0.4180462,2.3308,0.79351246,0.32006043,-0.16664402,-0.32085067,0.78416723,2.9418774,3.144166
13,2.1000164,-4.1855826,-1.5880448,3.401567,1.9867407,-0.47317624,-0.8995263,0.552495,1.7953032,1.5324866,0.67743564,0.9872778,5.4345074,6.1728344
