,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.5299084,-1.0175413,0.3162595,0.64727587,0.5010687,-0.35095575,-0.7018126,-0.54917413,0.573522,0.376933,-0.02436958,-0.29111502,-0.4578679,-1.5126737
1,2.4383585,-6.0970244,-3.4937198,5.0604444,2.5798435,0.25964904,-0.1153678,1.0888778,1.8418546,2.3714983,1.3093772,0.034517143,3.9491897,5.015764
2,0.21275885,2.4104304,2.482466,-0.6705802,0.8968859,-0.3568194,-1.1648927,0.9201475,-0.59917504,-0.64328927,1.1042477,0.13978095,0.5343541,2.9070578
3,1.1477501,0.26545694,3.8653793,0.8025588,2.428902,0.53126645,-2.6318676,-1.2219018,-0.67005897,0.52067286,-0.33893558,-2.0859537,-8.442122,-11.711906
4,2.4350185,-4.2610593,-2.1449869,3.3256128,2.202482,2.7017224,-0.05204767,0.74143416,-0.11257726,1.7086434,2.2105672,-0.635004,3.0963109,5.613874
5,-0.39594612,-2.960805,-3.6457748,1.3463662,-0.74939495,0.9816401,1.9801102,-0.45226106,0.24089408,0.98859674,0.4879257,1.282247,6.901224,7.456809
6,1.0008932,-0.4370734,0.05748183,-0.68322724,-0.34347755,1.3219748,-0.3173192,-0.28663766,-0.18056005,-0.23672765,0.8590325,0.51978225,2.0377617,3.5981379
7,2.2873747,-3.5570188,-3.7044995,0.48568067,-0.79732096,3.0339108,1.0820005,0.7058733,0.3239445,0.34961778,1.948995,1.5281739,8.862042,12.42612
8,-0.014580131,-1.4597286,-2.4393427,-0.08079982,-1.1988039,0.7909309,1.3207481,-0.08092339,0.25770205,0.114565626,-0.4037544,1.1093066,5.6935463,6.243302
9,-1.0646244,-0.93438816,-1.1058699,1.0986571,0.032629214,-0.80188215,0.8068015,-0.51321405,0.2786769,0.6866505,-0.64021045,-0.80255896,0.9423449,-2.2334585
10,1.2563789,1.4765043,2.5381646,-1.0562705,0.56583077,-0.07203731,-1.8210659,0.38835087,0.025760174,-0.76329803,0.35705733,-1.8330494,-5.762244,-7.649278
11,-1.437457,2.0543635,2.1123974,-0.45310083,0.48530692,0.12774432,-0.15354306,-0.92997366,-1.4509284,-0.02904634,1.2591467,0.1990915,-0.5131234,1.9078009
12,-1.5471565,1.8290267,-0.112688355,-2.8704872,-2.5296152,0.9990661,1.2928514,-1.3822819,-1.0870843,-1.0270288,0.5678467,0.60285515,1.6184824,2.920448
13,1.0446115,-1.432426,0.7474623,1.0121286,1.2577015,1.7716162,-0.8111365,-0.9884278,-0.67157274,0.7812079,1.0571501,-1.1109633,-1.4339737,-1.8595623
14,-1.7302845,6.4516687,7.8297815,-1.5466354,2.154859,-2.7057242,-3.143404,-0.57326233,-1.4984885,-1.0471958,-2.202238,-1.5884935,-13.050531,-18.724968
15,-3.8684425,4.9926825,0.40079063,-5.2627397,-4.232055,1.6754112,2.791409,-1.9109106,-2.9106033,-1.9891055,0.24162954,0.60263646,-0.0106751025,1.8560208
16,-1.5990099,-0.076765135,-2.3342998,-0.102537826,-1.412382,-1.0675299,1.8706151,0.28075334,0.43035042,-0.04235915,-0.33908528,1.1990932,2.706594,3.539202
17,0.008542133,-1.9684991,-2.6080494,1.0845242,-0.24233279,1.093699,1.4026922,0.22391284,-0.06577827,0.6756859,0.36963084,1.4607556,3.055701,6.616743
18,3.1692593,-0.9409236,4.45295,3.32355,4.967789,-1.502943,-4.527599,1.0060756,1.1263311,1.0790144,0.4520111,-3.477715,-8.940472,-12.222469
19,-2.144312,0.29041523,-3.355665,-1.3873738,-2.781595,0.71237236,3.153486,-0.1630456,-0.63637143,-0.40845507,0.6216615,0.76109576,4.054934,5.242903
20,0.12424579,1.0123013,1.2896489,0.24744022,1.0232235,0.25149733,-0.5501763,0.54527324,-0.6831609,-0.009858468,0.15605432,-0.577922,-2.5070896,-2.166708
21,-1.691872,1.2406636,1.2782768,-0.8999031,-0.6548512,-0.8647941,0.060630597,-1.772539,-0.38116014,-0.12765267,-1.3892679,-0.018902874,-1.9904282,-4.5590315
22,-3.204247,3.5765815,1.2319669,-3.027935,-2.3404996,-0.39651826,1.3110199,-1.845591,-1.4821758,-1.0854354,-0.051205717,1.6101359,0.34576097,1.6598338
23,2.7806952,-5.2724786,-4.3249054,1.757525,-0.31007895,1.8926837,0.65466374,0.5664265,1.5901692,0.93086576,1.6550543,0.21552931,3.2605722,7.5531936
24,-4.549604,7.6730013,6.072695,-5.766644,-2.6486871,-1.0594263,-0.31629193,-3.8427525,-2.7415676,-2.2176337,1.5141363,0.5717225,-4.3689947,-0.77443194
25,-0.99344164,1.532329,2.7943459,0.9761381,1.7870953,-1.8593578,-1.2613032,-0.37248516,-0.23121996,0.3869108,-0.55566907,0.50154257,-1.7728896,-2.4793983
26,1.5565135,-3.3231883,-2.8898318,2.0660477,0.5631898,0.6775232,0.51584744,1.0863044,1.0302489,0.9024872,0.20834722,-1.0351336,1.2725172,0.99725175
27,0.7025288,0.016700849,-0.1297779,0.48654422,0.5493996,-0.6483333,-0.36692202,1.3547773,0.5803087,-0.10642019,-0.3065543,-0.5173915,0.17216253,-0.2581358
