,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,1.8218268,0.6382573,3.6939678,0.7064469,2.420295,-0.8264767,-3.0564618,0.29597384,0.42192125,0.030653026,-0.0796158,-1.4433726,-5.638249,-7.9558477
1,0.3685745,3.5640216,4.842899,-3.4608555,-0.41380143,1.6835788,-2.0372176,-1.7877624,-1.8110592,-1.4405528,0.18338321,-2.1717014,-9.868971,-13.932726
2,-1.2547395,7.370546,8.466024,-4.4441633,0.22979093,-0.6218261,-3.1786795,-1.8564197,-2.3136044,-2.1444354,0.6519,-0.98358005,-8.549365,-8.399619
3,-0.062269192,0.6750452,0.009201877,-1.7764199,-1.3545252,1.3135889,0.39816314,-0.6915841,-0.6540646,-0.6597542,0.9394608,-0.11913424,-0.9836281,0.8137916
4,3.0983157,-2.4095616,-0.9385744,1.3128769,1.1454028,0.6407961,-1.1883581,1.7433132,1.3163764,0.24678116,1.494329,-1.5693916,1.5413632,2.269707
5,0.86373013,-3.0782077,-3.4663203,2.0332863,0.3803189,1.799112,1.4691659,0.97478163,-0.001156807,1.0492024,1.5649445,1.3749858,7.011514,10.62431
6,1.6399082,-0.57633656,1.3030996,0.9084455,1.5663878,0.16286027,-1.5854452,0.50853735,0.31447375,0.25282735,0.546747,-1.1346893,-2.67117,-2.4131942
7,0.51854557,-0.11488937,-0.4976955,-2.358894,-2.01568,2.525248,0.5137714,-1.3301723,-0.7631971,-0.7448245,1.2891253,-1.349173,-0.9929378,-1.1546484
8,3.698568,-2.1636007,3.8602397,2.8022518,4.2316256,0.068149,-4.3487334,-0.2127391,0.8958733,1.1756543,0.32301617,-2.2687151,-6.3746076,-8.996238
9,-4.0068827,2.8154888,-0.009521067,-2.3644476,-2.5873964,-0.74925566,2.199854,-2.1203394,-1.3313955,-0.64169735,-0.32381597,2.3054307,2.0799994,4.4481015
10,-4.8818994,8.126973,6.93809,-3.6078176,-0.63537335,-4.2426295,-1.211025,-2.2163043,-1.5654851,-1.7072935,-2.9374409,-0.5294947,-11.771841,-16.5071
11,-2.1984856,5.4930243,4.0135646,-4.4182057,-1.8224194,0.5780523,-0.23091322,-1.7502478,-2.3451133,-1.8723143,0.34391108,-0.055330254,-3.3616264,-1.9460853
12,-1.9976077,-1.2592007,-5.203905,1.5624212,-1.2187126,-1.4600697,3.475357,2.0287533,0.8138841,0.532759,-0.5902612,2.9629796,10.052076,11.944477
13,-1.9830003,1.6778557,-1.0677146,-2.0721707,-2.1784794,1.3283602,2.123094,-0.6844001,-1.5359445,-0.68306935,-0.15905094,0.42408064,2.2907991,3.002307
14,-1.774834,-0.9455929,-0.40034097,2.2848587,1.1378217,-1.280905,0.63972217,-0.9364713,-0.07064128,1.3516517,0.21329303,1.1018438,2.2413495,3.5175507
15,3.2185044,-7.9373355,-7.7706184,3.221316,-0.5146031,3.2460778,2.28039,1.2705656,1.7409544,1.728972,0.8429694,0.90515256,8.829163,9.322612
16,0.765786,-1.27137,-0.94999504,1.008468,0.4866739,-0.018547595,-0.027005464,0.67083377,0.5690016,0.36985466,-0.47803372,-0.3112814,-1.6921866,-1.6559049
17,-0.6106081,1.7104764,3.7554991,1.0988017,2.4001365,-1.5585079,-1.9024174,-0.5027905,-0.49199098,0.4508493,-0.15252025,-0.47971132,-4.585514,-5.5893607
18,-2.536274,4.4151883,2.9235034,-3.5459418,-1.961906,-1.1352863,9.995699e-05,-1.7201662,-1.0641878,-1.518975,-1.9421366,-0.68136346,-5.063169,-8.614804
