,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.57261467,-1.2218679,-3.0985548,0.03317033,-1.1285905,0.1815893,1.3659189,1.6224967,0.8543436,-0.2267916,-0.91051656,1.02592,2.6720073,2.7224867
1,3.0726078,-3.6039855,-0.40879938,2.7948062,2.4399662,1.3458703,-1.5477382,0.6345418,0.7714596,1.266452,1.2558016,-0.3707355,0.9172939,2.8771107
2,1.912501,-5.220401,-4.0871463,2.2647927,-0.003026006,1.6181921,0.87633485,-0.07757089,1.2606746,1.3325939,0.50403345,0.91796935,5.051813,6.7720876
3,-3.6592534,3.4205139,1.1443441,-1.8145446,-1.6321932,-2.5264373,1.1123042,-1.2312552,-0.48736608,-0.7342534,-0.8286698,0.9545323,-0.8349564,-1.6917222
4,1.7793106,-0.06852708,4.001324,2.125656,3.6009576,-1.2219565,-3.4133193,0.14844899,0.48941237,0.7452672,-1.3552886,-2.801692,-9.965105,-13.4109125
5,0.3660475,-0.5698145,1.0414722,3.2366314,3.2134786,-1.2543428,-1.0855974,1.3403797,0.17275709,1.2309542,-0.9971575,-0.101128235,-2.1446254,-3.3916411
6,-1.1092405,1.3487746,2.5331683,0.29871577,1.2140586,0.18660057,-0.66804796,-1.3463994,-1.3785619,0.41365469,0.42932022,-0.488108,-4.2950315,-2.4407773
7,2.4417367,-2.5799913,-0.8162605,0.36943054,0.11548535,1.2885188,-0.88357365,-0.10752097,0.933398,0.21794805,-0.62691104,-1.868845,-3.0872266,-6.7077446
8,0.4275943,-0.1318252,-2.282166,-1.9265429,-2.391338,0.77972394,1.2485512,0.68376803,0.46940443,-1.0081592,0.07139166,0.19578767,3.5704494,3.4068496
9,0.30277464,-3.509238,-3.8190424,2.5105567,0.21946386,5.26309e-05,1.4693888,0.726414,1.0567532,1.2383119,0.27834684,1.117356,7.007478,7.574272
10,-0.019995337,0.10386111,0.67772377,-1.5290109,-1.095542,1.1925678,-0.15820941,-1.7964427,-0.50403327,-0.34371072,1.6510485,0.17096373,0.7008446,3.2737145
11,0.6528803,0.16340005,1.4397286,1.7412959,2.2093654,-1.2003989,-1.3310413,1.1732137,0.36136132,0.47977296,-1.357099,-0.6051436,-2.0013084,-6.222638
12,-3.1189532,7.9992,4.597188,-6.503699,-3.0788486,0.8631943,0.37116304,-1.4390082,-3.238185,-2.9489498,1.0561061,-0.33062282,-6.456674,-6.2527876
13,2.4592497,-0.96045053,0.66973495,-0.28848365,0.5524622,2.0634992,-1.2868927,0.22026455,-0.1248389,-0.16920011,1.2881039,-0.8450252,0.46676856,1.5431668
14,-1.9097894,6.1601195,6.708606,-2.6609805,0.6864194,-1.9312501,-2.3195946,-1.1511444,-1.5566505,-1.3939996,-1.5538477,-1.4664156,-10.158708,-13.160408
15,-0.13139105,0.029465077,0.2812234,-1.7188356,-1.4527752,1.21224,0.111916244,-1.8206215,-0.43721116,-0.41627654,1.5667677,-0.86013,-0.41862643,1.2143904
16,-1.2154272,0.50875676,1.5961983,1.3926717,1.4103384,-2.0550218,-0.69209385,-0.62775594,0.18759406,0.68340814,-1.0158974,-0.5192106,-4.9482627,-6.5823107
17,0.81056327,-0.85690755,-2.1238532,-1.3367126,-1.9215044,0.5907712,0.80283344,0.44303378,0.8109542,-0.6976127,-0.13050108,-0.52917695,0.10388297,-1.6782898
18,-0.10988117,2.527049,3.538335,-1.8485752,0.021661667,-0.42685372,-1.6702981,-1.0515311,-0.5091261,-0.86986107,0.74258465,-0.37714535,-2.0854158,-1.9621638
19,1.3764966,1.0247024,0.987196,-0.77539253,0.33838868,0.6412973,-0.8853003,1.3409395,-0.1581024,-0.7127291,-0.9521319,-0.99337214,-2.7603638,-3.8711557
20,-1.0508276,5.9085765,7.1795783,-1.8562504,1.6265886,-3.0561996,-3.2660413,-0.19949768,-0.6582828,-1.3212292,-2.2616174,-2.215881,-9.778574,-15.941922
21,-1.4124892,2.4810236,0.69809073,-3.2028823,-2.4076943,0.5893439,0.7874401,-1.2354916,-0.9822886,-1.2904825,0.47561875,-0.5191677,-1.975456,-1.8644508
