,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,-1.0533755,-1.2432659,-4.4845886,-1.1576511,-3.0775504,0.85068583,3.0407252,0.046045538,0.2750897,-0.34075996,-1.285295,1.2079334,3.2155762,2.8703682
1,-0.25415325,-0.24285613,-0.357107,0.37298578,0.14834112,0.36264145,0.36697927,-0.07192349,-0.32103494,0.25707993,1.6030966,0.38857487,1.9702078,5.535786
2,-0.24561161,-0.48471433,0.3755228,1.0739006,0.9716644,0.32610857,-0.111600146,-0.4929638,-0.48598117,0.67314833,0.23448351,-0.19928063,-0.7204571,-2.6234982
3,2.0934148,0.25565466,1.0749769,-1.8308431,-0.5574142,1.8204273,-1.2021478,0.01410199,-0.13734058,-0.92828405,1.0465959,-0.23384038,-2.09135,-1.1360945
4,1.4512229,-1.325179,-1.4448092,-0.22842538,-0.4516933,1.9081496,0.32422745,0.53481823,-0.05670008,-0.09887643,0.34446386,0.67635,5.157505,6.0011454
5,-3.2637522,5.9599004,3.7142992,-2.5423918,-0.6137303,-2.4082935,-0.05998087,-0.1312662,-1.3761477,-1.4169368,-2.4083054,-0.9325897,-5.9811363,-10.801761
6,-0.32887182,-0.04638321,1.560636,1.3437462,1.5869573,-0.69667053,-0.90044963,-0.6475901,-0.18489805,0.7278747,-0.3991144,-1.7359945,-2.4082685,-3.9752264
7,2.843793,-3.018877,-0.39897418,2.0579252,1.6705972,-0.14022762,-1.6688268,0.85443175,1.6898131,0.73934513,-0.19515713,-1.8234309,-3.0666828,-6.0397716
8,1.425848,-1.8997113,-3.0104003,-0.91633856,-1.602794,3.4054146,1.4513066,0.32862234,-0.51492345,-0.23935235,0.7473072,-0.37283707,2.759392,4.226288
9,-0.7247358,1.0663309,-0.37879425,-1.5296508,-1.3044807,1.2182205,1.0007741,-0.33584875,-1.0001543,-0.56847614,0.9823303,1.4104207,3.232565,5.645115
10,-0.24432182,-0.58344406,-1.1106149,0.83019704,0.3037616,0.77207935,0.84117687,0.40470445,-0.51820266,0.449821,2.0154736,1.8838401,6.3138103,11.760923
