,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,1.461735,-0.8369905,1.7522777,3.1247666,3.3478744,-2.811431,-2.4062297,1.6975971,1.6840822,0.90250784,-1.5478324,-0.4033305,-2.2896435,-6.1506977
1,0.11799491,1.2760481,1.0924722,-1.6259243,-0.58997935,1.6796681,-0.11920817,-0.5584355,-1.2023737,-0.6233328,0.93874633,-0.23375444,-1.4154141,-0.8915061
2,-0.07444573,1.2326915,2.7593865,1.8976479,2.7524328,-2.446784,-1.8244659,1.0191094,0.36820287,0.4861741,-1.6643996,-0.9485415,-2.462914,-7.6420016
3,-0.4774453,4.6563473,5.096321,-2.5552075,0.3353772,-0.9054478,-2.1059692,-0.34787723,-1.0364063,-1.4403559,-0.4712872,-1.4471667,-7.1566334,-7.925487
4,-0.054295696,2.9582088,2.3600926,-2.299857,-0.64572847,-0.60648274,-0.9556485,0.30139711,-0.25713018,-1.3525952,-0.3741762,-0.06650331,-2.2030072,-0.7548437
5,-2.0743296,4.884349,3.938756,-3.8088636,-1.5767004,-0.7227478,-0.6351458,-1.7224627,-1.3698833,-1.6741523,-0.88423103,-1.0415174,-7.5150576,-10.610997
6,-1.7661561,3.4280121,2.863076,-1.9536992,-0.47197527,-0.5551109,-0.35228342,-1.0804216,-1.2566233,-0.8255366,0.639787,0.81692594,-1.7498713,-2.1919904
7,-1.5743951,4.31444,5.2549887,-3.1553068,-0.76978034,-2.2213154,-2.072619,-2.3749044,-0.3003354,-1.3940043,-2.1119738,-0.35805076,-7.853264,-11.439855
8,1.5324947,-2.3364363,-0.31766066,2.0623684,1.7082179,1.0903282,-0.70756817,0.11735923,0.114975005,1.0494423,-0.7221121,-0.79396135,-2.676615,-6.2900305
9,0.06366322,3.054577,4.2052364,-1.7197173,0.67476094,0.44604933,-1.8431191,-0.76104695,-1.3243124,-0.8226114,0.9724921,-1.1172469,-5.01861,-4.5589414
10,-3.100359,6.8458514,4.530807,-3.6476853,-1.1730651,-2.9655538,-0.58691776,-0.19684371,-1.0285846,-2.0451283,-1.3016641,-0.49782386,-6.3663974,-8.8449545
11,-0.5142498,-0.8103378,-0.50730747,0.03560636,-0.6696169,-1.2009406,0.10794419,-1.0050842,0.940715,0.16615982,-0.3805189,-0.66712195,-0.31140816,-2.5738764
12,2.5,-3.9361556,-2.9615507,1.4796411,0.064933255,0.8911028,0.027582645,0.8543633,1.6248565,0.6229926,0.16546543,0.28404498,3.985937,5.31654
13,-0.45114103,-1.4836881,-1.2168081,2.1753685,0.9204093,-1.7176379,0.30952,0.44311592,1.0349836,0.94396734,-0.48363182,1.6601827,3.6264277,4.5390935
14,0.5529679,2.0480995,1.6201972,-2.7720296,-1.2016038,1.4248571,-0.55810857,-0.31557244,-0.87291735,-1.3147395,-0.5618764,-0.71351737,-3.1360128,-3.6627703
15,1.9015299,-2.4779708,-1.5611874,1.1856214,0.5790153,1.4446234,-0.11442223,0.6818678,0.4464301,0.53743505,0.7026846,0.39326808,3.2042034,4.5352855
16,-0.85403216,3.0291185,2.73657,-0.9263184,0.4676503,-1.6806682,-0.9921127,0.41043755,-0.28107935,-0.7317824,-0.13245682,-0.35497206,-4.1017017,-4.8005767
17,4.673252,-3.6424968,1.3961257,3.7080922,4.069525,-0.56703085,-3.7500823,1.725246,2.231165,1.2261074,0.30568928,-1.4574192,-1.4757104,-2.6552773
18,0.43823358,0.2979507,0.6189084,-0.6459142,-0.051119577,1.3585684,-0.23069257,-0.35260466,-0.74496835,-0.19139813,1.049482,0.95668775,1.5045546,6.1910176
19,-1.5936729,2.607895,0.8999135,0.38872465,0.76908046,-2.2335763,0.26897752,1.69937,-0.19996774,-0.2709023,-1.4539891,0.16487174,-4.81855,-5.76974
20,-1.2078798,3.057764,3.678111,-0.775655,0.79733783,-1.8157849,-1.4095968,-0.6093279,-0.48201397,-0.47239345,-0.04626898,0.13839856,-3.5000875,-4.755273
21,-1.2895643,2.1138084,1.1545842,-1.7281381,-1.0633228,-0.532159,0.18194336,-0.71756816,-0.509796,-0.7518691,-0.23235041,-0.5446164,-2.8105948,-4.5573874
22,0.8236481,-6.726047,-9.760784,1.4311908,-3.524826,0.045735896,4.0706925,1.2177519,3.2940998,0.75210863,-0.24439129,1.6964616,11.071792,11.69792
23,-0.40354532,1.097282,1.5249379,0.8642999,1.3512365,-1.5499363,-0.8031857,0.6326394,0.10736224,0.16273676,-1.5326884,0.28897008,-1.6929084,-2.0017633
24,0.7694229,-0.4491414,1.1332055,1.1593869,1.5005282,-0.30003577,-1.1524432,0.153108,0.20225987,0.46360627,-0.6349283,-0.7540139,-1.7054483,-2.719509
25,1.1289463,-2.5680273,-2.5686314,2.1456044,0.8451986,0.54331017,0.6521465,1.4583403,0.6412189,0.8685034,0.874211,-0.49817592,3.182996,5.279498
26,0.70583844,-0.44887477,0.39461386,1.0017555,1.0743115,-0.54024035,-0.74020314,0.6415746,0.4669829,0.2919644,-1.2928665,-0.36635166,-0.070385695,-3.074627
27,1.2045344,1.2303543,1.4824213,-1.3858327,-0.09742541,0.51324224,-1.103458,0.57082576,-0.095167905,-0.8862127,1.1866857,-0.59577453,-1.0469542,-0.17372239
28,-2.6353266,2.670438,0.8749386,-1.2400767,-0.9892392,-1.4946954,0.88655436,-0.6489687,-0.66550183,-0.51842016,-1.4028356,0.8957758,-1.199434,-1.863955
29,3.020029,-4.550818,-4.0209203,2.280667,0.5690117,1.7621434,0.50268584,1.9562469,1.3437254,0.8863724,1.8657149,0.05842746,5.7775326,9.03621
30,1.9027181,0.43347862,0.18811582,-1.3019342,-0.2962495,1.9646734,-0.5032619,1.1910329,-0.41405374,-0.84698004,1.30108,-0.46088284,3.532673,6.0691214
31,0.92799884,-3.7352114,-4.1316,1.228538,-0.7739182,1.9604489,1.7094971,0.094970785,0.43624228,0.8462309,0.009598394,0.79255426,4.6580353,5.302783
32,-0.6082582,3.5150561,6.0294514,-0.72606504,2.0073457,-0.7684426,-2.7591863,-1.4969156,-1.396912,-0.28799948,0.92172855,-1.0603111,-5.9142294,-5.5566626
33,0.28700086,-1.5007728,-2.8783727,0.6081044,-0.60610235,0.72112125,1.4401889,1.0935401,0.29342222,0.2228684,0.76000804,1.7368066,5.6572394,9.878248
34,1.1862212,1.8326825,3.3302014,-1.6749951,0.48742333,1.4059292,-1.8834213,-0.5786468,-1.0403826,-0.78814405,1.7475839,-0.24885619,-3.4119172,-0.40320837
35,-0.65919363,1.8673246,0.79615355,-1.4979424,-0.89014846,-0.81083226,0.0014686584,0.14919135,-0.02008722,-0.8508014,-0.2933578,0.8290253,1.0467429,2.27908
36,2.1908338,-2.163927,1.1152594,4.240656,4.2345457,-0.98400974,-2.211758,1.7778417,0.9460944,1.5845875,0.2954831,-1.2911626,-3.0955853,-4.9140735
37,-2.2272556,5.493891,4.45646,-4.490534,-1.9003329,-0.5259067,-0.72223437,-2.0454137,-1.6405277,-1.9498075,0.46187127,1.3652107,-1.5247571,0.18558079
