,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.377194,-0.29672888,-1.6074538,-1.5547501,-1.8822986,0.85189176,0.8616494,0.09048736,0.27943033,-0.7119537,-1.0077387,0.5678674,0.7798946,1.2803966
1,3.150831,-1.152008,1.5964855,0.7405034,1.7052693,-0.010271519,-2.614406,0.9956061,1.217096,-0.027872156,-0.39639965,-1.839823,-5.115221,-9.423608
2,2.920097,-4.7990646,-3.7472758,2.8866565,1.0376412,0.99572915,0.18485756,1.8479767,1.7107157,1.152765,0.84026974,0.31537756,5.3867054,5.527259
3,2.06005,-6.6442895,-6.503042,4.261802,0.71298724,1.1331475,1.9000019,1.8002156,1.8546933,2.0026634,-0.8329369,1.479165,8.69058,9.390365
4,1.3585335,-2.1843917,-2.3532984,0.02746576,-0.86666435,1.227834,0.5869055,0.34683737,0.694046,0.04831248,0.7615603,1.9433981,3.9157763,6.1271076
5,-0.36496907,-0.94126266,-2.0895112,0.41038325,-0.6269392,0.14871871,1.2568303,0.41447988,0.20572652,0.220682,1.3425562,2.3262353,6.408023,11.440054
6,0.49256465,-3.1291106,-1.4445664,2.852231,1.1924841,-2.1038246,-0.39646307,-0.019203292,2.0582085,1.312356,-1.4871949,-0.7343985,-1.6818955,-5.6985846
7,0.81546706,1.370045,0.2936859,-2.1444392,-1.2249688,0.7843884,-0.15169534,0.7579979,-0.13124055,-1.2331321,-0.8060036,-0.56577456,-1.1746584,-1.9915485
8,0.24065931,-0.017114809,1.7848186,0.61016196,1.1492729,-0.4001562,-1.2451181,-0.78549504,-0.0015901327,0.37010634,-0.48507312,-1.1827806,-5.4104733,-6.983659
9,0.49774274,1.8340034,2.0423534,-1.6414834,-0.19435702,0.35570008,-1.0280669,-0.017183905,-0.45736533,-0.89351755,-0.54399645,-0.44227335,-3.2616808,-4.924615
10,-0.12794434,-1.4407098,-3.271788,-0.3156179,-1.8440375,-0.32286143,1.6242459,0.5380466,1.1191132,-0.18668252,-0.21590252,1.0833089,3.7307239,6.025505
11,-2.4075212,4.5386434,3.0016925,-3.2521122,-1.5819184,-1.1592138,-0.07612255,-1.2571841,-1.1310998,-1.4729556,-0.5068433,-0.55114377,-3.5044463,-4.5760493
