,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.32878846,1.4762284,0.8968487,-2.3290823,-1.3776684,0.30542812,-0.37478352,-0.20507558,-0.04645016,-1.166395,0.78393805,-1.6484234,-2.4735155,-2.1164308
1,0.45695856,-0.34456372,1.4503926,0.3663072,0.8399421,0.19894624,-1.0911257,-0.98601687,-0.106885254,0.33345646,0.68779707,0.66524273,-0.106690735,2.3408642
2,-1.3122367,0.8349309,0.5965882,0.14696959,0.028094834,-1.6360183,0.07062587,-0.42417026,0.21186745,0.07626888,-1.2771933,-0.38579163,-3.611618,-6.288756
3,2.8060484,-3.8476717,-2.1998625,1.9802394,1.1056906,2.59544,-0.16387135,0.7576467,0.33571675,0.99430245,2.3828123,-0.5636742,3.6333852,8.486109
4,2.07954,-3.1388955,-3.7938066,0.74730617,-0.6810182,1.5325078,1.0006046,1.5577394,1.053889,0.20540217,1.3820539,-0.9305605,3.5851796,4.014475
5,1.0500759,-4.034908,-3.9463782,2.1321914,-0.1252078,0.17878251,1.120737,0.6119898,1.519251,1.0498595,-0.013020092,0.6909012,4.957667,6.457797
6,0.58765763,-1.0547749,0.4981426,2.0593002,1.8715467,-0.79392445,-0.8996285,0.43281257,0.4979426,0.8557706,0.05207011,-0.96221864,-1.3527337,-2.102055
7,1.2935632,-3.4607866,-3.8964612,0.17725296,-1.4849313,2.3257718,1.5088812,-0.18666808,0.49770868,0.37049088,2.178005,1.0367668,7.623875,10.667204
8,1.8059124,-3.866752,-4.6192865,0.43186778,-1.4999177,1.9130434,1.537452,0.6897425,1.1220804,0.288572,-0.79762614,0.5288772,3.2168689,2.310103
9,-1.8549501,5.057332,2.7711859,-4.7782426,-2.643293,0.19679826,0.16702491,-1.1131243,-1.568119,-2.192581,0.680413,0.5845864,-1.5764879,0.10678025
10,4.210249,-5.5040584,-2.6928275,2.0931506,0.81010205,1.688339,-1.0538795,0.6617249,2.0752478,0.9456495,1.5371766,-0.76580936,1.3740829,3.673797
11,3.3550327,-4.8017673,-5.7500067,0.26969698,-1.7579458,2.86371,1.5065882,1.787873,1.5621519,0.01952171,0.79341847,0.7209533,6.4793606,8.651985
12,-0.91042733,0.7390479,-1.1970139,-2.586792,-2.7797358,0.84223914,1.3921933,-1.0093459,-0.32108778,-0.96731347,0.46265712,1.6899554,2.8700342,5.1792936
13,1.327356,-0.9009837,-1.7434607,-0.3159052,-0.7523375,0.081128,0.24979603,1.4544495,1.042929,-0.45822054,-0.5202742,-1.0333818,1.9596543,2.464666
14,-0.8569986,0.0049776337,0.8164759,1.5366178,1.2424092,-2.1022732,-0.50388074,-0.14038028,0.57688123,0.66168183,-0.6157941,0.62788844,-0.69437504,-1.5563941
15,0.2289377,-2.5220912,-2.6999516,2.325385,0.6986372,0.16392255,1.0746474,0.86097056,0.50445193,1.0985599,0.66785055,0.5715491,2.490197,4.4621587
16,-0.15290143,0.9869008,2.4441798,-0.1426907,0.8245148,-0.48927546,-1.2875118,-0.96123797,-0.3021871,0.013215708,-1.0390124,-0.7913979,-2.9612665,-5.8370504
17,-1.2070524,1.9968055,0.70267,-3.2794757,-2.4315844,1.7768569,0.8438463,-1.9193974,-1.5198567,-1.1078625,0.5872965,0.2417058,1.230623,1.2626361
18,-1.005818,-0.3753538,-1.2473639,0.13170852,-0.781912,-1.0500276,0.90010893,-0.25358453,0.5595377,0.12307406,-1.2108253,1.0947162,0.014675856,-1.4206831
19,0.8990944,-4.3616714,-5.387502,2.359059,-0.3895419,1.0250314,2.1686094,1.2876813,1.1020308,1.1490431,0.7003094,0.83021873,6.9565487,9.983411
20,-1.0120339,1.2901368,0.739168,-0.2630549,0.068416975,-0.298168,0.2219246,-0.11976547,-0.6368206,-0.10709108,-0.9074589,0.769233,-1.0689735,-1.6566833
21,0.7887378,-1.5914011,-2.5615463,-0.43205574,-1.4924893,0.014789224,0.82030433,0.56506455,1.2435807,-0.29180726,-0.91806936,0.008222887,-0.24776018,-2.1307783
22,0.7780936,1.8179232,1.4553621,-2.1190155,-0.7388075,0.56122965,-0.7795118,0.37869948,-0.28620377,-1.1958945,-0.7522294,-1.3146963,-3.5933504,-5.3145485
23,-3.4569497,7.7878995,5.2341013,-4.638018,-1.4760597,-1.0499796,-0.25827906,-0.94383264,-2.5877934,-2.2522223,-0.8593537,0.01045533,-5.9590425,-6.7666063
24,-1.1520118,1.3686305,0.5968618,0.2205989,0.22444403,-2.3590605,-0.045060277,0.6415492,0.5581438,-0.16593455,-0.73011434,0.98849773,1.3034511,1.8839014
25,2.2815173,-5.4786906,-6.364952,1.8648739,-0.91846746,2.8427696,2.2626598,1.443341,1.0294101,0.9725797,2.24159,1.4769715,10.374879,15.733982
26,0.90088654,-0.94201726,2.272158,1.7336539,2.2334173,-0.71332014,-2.067036,-0.86490107,0.41374457,0.8866392,0.49784443,-1.9653718,-4.2756023,-4.5232906
27,-1.7489338,0.5804564,0.49657843,0.6064975,0.29602623,-1.1844542,0.38735914,-0.8787629,-0.2875967,0.46250975,0.20915283,0.057990547,-2.3162932,-2.2274516
28,1.1506745,-2.3213499,-0.6429191,1.0637499,0.6226529,1.7400413,-0.22421578,-0.8411688,-0.16264918,0.8134999,-0.62850565,-0.465602,-0.40832683,-0.8487265
29,-0.9020963,-0.94649,-2.00441,0.87427616,-0.25761613,0.50732934,1.5416982,0.049252633,-0.37666473,0.5829458,0.5333158,1.8024256,3.6608887,6.545042
30,-1.572364,1.8731312,-0.21556696,-2.4759116,-2.1930463,0.83307266,1.3502898,-0.93889284,-1.096771,-0.9237666,-0.5959834,0.27145413,-1.0762146,-2.2658262
