,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.9921137,-2.0389109,-2.1025066,-0.5364181,-1.574275,-0.26944852,0.29548913,-0.2561005,1.6433865,-0.22660068,0.12373032,-0.6261581,1.5725985,2.6775491
1,2.9664748,0.50341505,2.9026048,1.2815892,2.9593143,-1.2027407,-3.2022161,2.5146427,1.0888548,-0.18394144,0.61698556,-1.1081878,-3.7927594,-2.3782313
2,-1.2956789,1.6478926,1.5146573,0.9022107,1.1620864,-2.7853856,-0.53965676,0.65257597,0.40445367,0.124089226,-1.9239833,-0.35551193,-4.7345333,-7.410162
3,-0.9474656,-1.2654049,-2.708724,-0.19316609,-1.5289676,1.2458177,2.0438397,-0.74079615,-0.41001043,0.28034037,1.0346534,-0.15973106,4.3595753,4.7003593
4,2.1036444,-3.0362358,-2.9429848,0.31272307,-0.80418897,1.5040194,0.4860739,0.6676135,1.070927,0.1329658,0.16209866,0.9914902,5.1746244,6.0946383
5,-1.6328672,2.1335793,2.0942578,-0.97111946,-0.05314329,0.09984535,-0.057645142,-1.4005717,-1.388828,-0.19058396,-0.6218753,0.8273393,-0.68167007,-1.135124
6,0.21000439,0.6173323,0.98931843,-1.0185075,-0.46416155,-0.30583486,-0.65064806,-0.5042141,0.24409163,-0.48336142,-0.113390714,0.8586709,-0.5718446,0.3192943
7,0.7698954,-2.79579,-2.145782,3.4288902,1.9982458,0.17035472,0.47295365,1.4178268,0.43326175,1.5059799,0.8046819,0.8116802,4.7236037,7.2301993
8,-0.4471028,0.72710395,0.61608136,-0.9165241,-0.57787716,0.08485985,-0.017378055,-0.722609,-0.29364407,-0.31251332,-0.6737288,0.12339199,-2.1674042,-1.1513057
9,-0.71931255,2.0210202,1.2388269,-1.6932606,-0.7281078,0.6679578,0.112262726,-0.46376544,-1.0908444,-0.7205084,-0.2952108,-1.2779617,-2.89592,-4.6732235
10,-1.075124,2.6724122,2.726822,-2.9688194,-1.4217635,0.45091766,-0.557426,-2.1663494,-1.1192206,-1.0745004,0.029044015,-0.042061076,-4.947611,-7.277216
11,-2.7673109,3.6300163,2.4159505,-1.1670681,-0.1821146,-1.544611,0.22261947,-0.7517856,-1.2047801,-0.505984,-0.83853203,0.4860381,-2.592387,-3.570212
12,-0.31961235,0.77399397,1.6241875,-0.42853144,0.35218233,0.88433784,-0.4788064,-1.1497018,-1.0494823,0.048122488,0.19441581,-0.77094346,-2.1263087,-2.9862828
13,1.2619128,-1.1815175,-1.5531194,0.25711522,-0.14605995,0.90155005,0.30153182,1.1405978,0.38049924,-0.040407494,0.52922535,0.32657903,2.8243947,4.9779305
14,-0.89062077,-1.1177853,0.28150168,2.290798,1.5992465,-0.8131107,-0.10529682,-0.87747955,-0.06961173,1.3153126,-0.26553103,0.33385286,0.976699,0.4348015
15,1.7181598,-1.4158071,-1.5755006,-0.518767,-0.63757306,2.640016,0.4109614,0.4798511,-0.32374182,-0.1868232,2.1292017,-0.15442012,3.1903389,6.0076942
16,2.0566025,0.13215652,1.6189582,-0.22817595,0.9549781,0.5672944,-1.7602615,0.733057,0.23463652,-0.37022588,-0.14233716,-0.4672143,-1.4671416,-2.4697697
17,-0.5490945,3.048526,2.8646574,-1.9655206,-0.060383145,1.132477,-0.6246676,-0.56129944,-1.8003455,-0.861861,0.9364649,0.52973825,-1.3683786,1.331373
18,0.7506659,-1.2577957,-3.7608335,-2.3183458,-3.1942887,3.208846,2.258857,0.10384141,-0.38817063,-0.8682371,2.8688817,1.3067741,8.273333,14.1011715
19,-2.0136054,1.7254193,1.2967612,-0.40585107,-0.23588626,-1.9209819,0.08422066,-0.94000167,-0.09440702,-0.111869864,-1.1065632,-0.02603988,-0.6166723,-1.9096557
20,-0.14395839,-0.37999755,0.13957024,1.8706902,1.5674202,-0.999392,-0.25967044,0.7653582,0.21941337,0.72340804,0.42768556,0.13620277,-0.16479301,-1.078475
21,2.109572,-1.6286219,-1.5566733,-1.67305,-1.8100498,1.8128637,-0.03619647,-0.14318396,0.77297467,-0.73556393,1.2802486,-0.11001329,1.2905023,4.8653936
22,1.6654081,-0.9238295,0.45761988,1.9950635,2.244957,0.09184372,-1.1510379,1.6184423,0.28717774,0.60307163,0.11942153,-0.33718812,-0.31801856,0.16308755
23,-1.3706099,2.870298,-0.088912375,-3.4799132,-2.8579357,-0.030130953,1.1764798,-0.093130276,-0.5161278,-1.6883966,-0.3730234,-0.6261907,-0.92581046,-2.7476501
24,-0.40035033,1.2619251,-0.5740412,-0.42496055,-0.34571248,-0.41124752,0.68874955,1.5283498,-0.12518144,-0.51945233,-0.0618105,0.952328,0.6569865,0.790872
25,-4.6678867,6.301355,5.596311,-1.4440114,0.7497546,-2.3952932,-0.431855,-1.977275,-2.5513887,-0.47392064,-1.6083698,-0.08692617,-7.412614,-9.175045
26,-0.68278426,0.29134026,3.6448507,2.919327,3.6809494,-1.3402305,-2.0022168,-1.0853606,-0.6697754,1.5208902,0.27666992,-0.23834616,-2.2535572,-0.94174385
27,1.0840884,-3.661719,-4.199496,0.91686064,-0.9515865,2.5931492,1.8219626,0.08953056,0.13655476,0.7330461,2.011745,0.61869484,6.721495,9.471632
28,-2.4563355,2.2618334,1.1788262,-0.6890475,-0.45221823,-1.559911,0.53965664,-0.8518699,-0.59938407,-0.21998177,-0.94108844,0.73018634,-1.2826619,-1.7311833
29,-1.4883922,3.1609986,0.2625167,-4.4449134,-3.5345695,0.6850887,1.2093534,-0.9617098,-0.9175277,-1.9541333,0.79536086,1.1700785,1.9364036,3.3615255
30,0.29333505,-0.7432164,0.09259068,0.99620354,0.70115066,-1.0878049,-0.5523038,0.1390299,0.81635696,0.3764638,-0.018179927,0.09866712,0.10939999,1.3344465
31,-1.8208486,1.8595523,-2.3680217,-2.9576545,-3.4170544,0.6328976,2.6851034,0.30300167,-0.6759717,-1.356051,-0.22337438,0.9163983,3.366154,4.66737
32,1.8404071,0.1198647,2.9127772,0.9010736,2.3128622,0.01903066,-2.5203054,0.29933295,0.06987968,0.21977387,0.45998976,-1.9525335,-4.957823,-8.090021
33,0.38920945,-1.5396724,-3.9284797,-0.28177238,-1.7610749,0.8187615,2.0058823,1.3741279,0.6433331,-0.25199673,0.83116364,-0.5026928,4.9201937,5.5294814
34,1.4024943,-2.4199781,-0.28382018,2.6085272,1.9767796,-0.5902177,-1.0338881,0.5047265,1.0752095,1.1219525,-0.3530194,-0.3757805,1.0182347,-0.76308614
35,-1.3134269,0.9304888,-0.004017589,0.6432209,0.41410217,-1.14679,0.5689003,0.5193594,-0.22087225,0.19706014,0.22697276,-0.060845573,-0.15451574,1.2692165
36,-0.6986812,1.1628771,3.3197026,2.0551622,2.9078515,-2.2416553,-1.8382124,-0.14374103,-0.09069049,0.8300053,-0.1905268,-0.8185216,-3.7920208,-4.671478
37,-0.76710224,-2.4384816,-4.2274656,2.1026132,-0.41649476,-1.3197509,2.1294327,1.2858424,1.3326775,0.8781243,-1.0815052,2.2947848,5.258861,7.4150457
38,0.4755802,2.61166,2.971354,-2.0207975,0.10582945,1.4888418,-1.1730893,-0.24403732,-1.4981248,-0.97922117,1.174508,-1.0265095,-5.7198668,-6.9647245
39,1.6485585,-2.6586142,-4.2229214,0.28036135,-1.2443744,1.4142694,1.5150622,1.7870755,0.9821776,-0.053769507,1.2257233,0.83812505,7.065709,8.423951
40,2.7364395,-0.43189862,1.1564654,-1.4847364,-0.2862554,1.4449084,-1.7605807,0.016247885,0.49221683,-0.8160967,1.5003663,-0.15204056,0.088498846,3.4676585
41,3.2003367,-0.9605656,3.0051997,1.3785042,2.8088562,-0.17561617,-3.452776,0.59778166,0.9473679,0.31814128,0.26968756,-1.253369,-4.2151065,-5.4697943
42,0.44703966,2.0744905,1.4753292,-1.7698592,-0.5556263,-0.66344905,-0.84112823,0.80671775,0.22879583,-1.1855562,-1.5607357,0.6813954,-1.3748974,-2.1322641
43,-1.8357044,5.588719,5.1997576,-3.037156,-0.32672784,-2.1292503,-1.6291234,-0.798767,-0.9250339,-1.6291195,-1.1617074,-1.5550628,-6.938336,-10.193578
44,-0.03767943,-3.0478897,-4.9689827,2.267015,-0.23005746,0.6934319,2.5496142,1.6911136,0.49738395,1.027509,0.76903194,0.8185773,6.603987,9.121829
45,0.11453615,1.8772864,3.5070057,0.8977472,2.4034824,-1.3876164,-2.0199018,0.5404994,-0.3051389,0.12405734,0.61012286,-0.8041321,-2.823692,-3.757191
46,1.306445,-3.8346353,-1.0808828,3.992003,2.5916436,-0.5947958,-0.7740546,0.20174442,1.2352107,1.9176905,0.34769383,-0.53464365,1.0907569,0.4482602
47,-1.0706036,2.247716,1.2573465,-3.0384538,-2.0964918,0.27163982,0.18511522,-1.4959567,-0.6659197,-1.2136158,0.32214677,0.8049595,1.4711396,3.3472443
48,-0.55872977,3.6791625,4.662743,-1.2408668,1.1147194,-1.1030592,-2.021081,-0.37504715,-0.91223234,-0.76275855,-0.4208121,-0.7724013,-5.8998995,-7.0475483
49,0.7435685,0.1534857,-0.87312114,-2.4244962,-2.137762,1.7883059,0.52930737,-0.33409515,-0.21119916,-1.0365988,1.5048702,0.41447437,2.9215436,6.453649
50,-0.92768127,-3.437472,-4.094628,3.2649608,0.48279768,-0.5303993,2.1181347,0.38808063,0.74533165,1.7180108,-0.5214416,1.7604151,5.7550907,7.5096755
51,0.16045235,2.8389435,3.7995613,-2.5039222,-0.14030738,1.33565,-1.5212023,-1.3264898,-1.5527568,-1.030254,1.7277861,0.51405215,-0.13314009,1.9912454
52,2.3519387,-1.230038,1.773514,0.6672688,1.6980697,2.0488677,-1.927165,-0.49556324,-0.45126164,0.432028,2.6702683,-1.1582116,0.9175515,3.3693864
53,1.1331972,-0.5655253,0.2581018,0.006147577,0.14105715,-0.6147535,-0.9236572,0.32453632,1.0097276,-0.17462172,-0.31208652,-0.591474,-1.6845039,-2.0366528
54,-0.018336473,-6.3890724,-6.9228187,5.7682214,1.1844392,-1.8250294,2.5570455,1.8652825,2.6068661,2.6380982,-0.75719464,2.2121792,7.7531414,8.447747
55,-0.315175,0.868219,-1.3640522,-0.8537814,-0.9925932,0.49882555,1.2219636,1.3030415,-0.36543542,-0.6001373,-1.5541098,-0.10918654,0.26553202,-1.3140202
56,0.21943504,-1.6038324,-0.965738,0.9792463,0.044831116,-1.2518101,-0.10540503,-0.18598126,1.3179915,0.45680657,-0.77122676,0.96876043,2.0332365,0.43969107
57,1.00542,-0.7132291,-0.85215396,0.7709938,0.63091934,0.7901175,0.090666234,1.3003132,-0.02299422,0.17143108,0.931063,-0.46798474,1.2190809,2.506703
58,1.8939672,-1.6069398,0.91540796,2.4722373,2.5156195,-1.3366836,-1.9671217,1.1180735,1.3903091,0.8082739,-0.29652703,-0.5088166,-1.9850726,-1.8863183
59,-0.40621665,-0.6687951,-2.4193482,1.116364,-0.12606673,-1.1151918,1.275976,1.7510476,0.79323304,0.22370572,-1.6469276,0.7469352,2.5666661,-0.15466523
60,1.3593415,-4.099898,-3.6964037,3.4404254,1.2970809,0.3096472,0.8827518,1.6008775,1.1821603,1.5054605,-0.16801134,0.48904264,5.0522957,5.0027466
61,0.35800257,0.7471348,2.0018833,-0.053329684,0.9228011,0.18623096,-1.1595196,-0.39474273,-0.4566536,-0.012897309,0.2691643,-0.07027925,-0.76310486,-0.66749
62,-0.9923279,2.655188,3.0416107,-2.0293617,-0.49650663,-0.3352651,-0.9294703,-1.5461539,-0.8450128,-0.79646957,0.5427661,0.024696229,-3.6223307,-2.1929736
63,-0.3531308,-1.5540903,-2.501935,0.70763314,-0.7257379,-0.39758042,1.2584052,0.2563689,0.75394225,0.37300745,-0.1588736,0.28537056,1.5684549,1.7388728
64,-4.278863,5.6479707,2.8258924,-4.2240663,-2.6722677,-0.63208467,1.203717,-2.4161158,-2.292136,-1.5962647,0.84037286,2.1505082,-0.25984943,0.61741567
65,0.3898489,-1.9215493,-1.8452607,0.32478,-0.70131433,0.45761213,0.6246157,-0.43208432,0.61636317,0.3272814,0.9247444,1.1015538,3.9777656,6.7534857
66,-1.4455944,3.6974432,2.5756521,-3.218463,-1.6500658,-0.8885994,-0.37972337,-1.0180641,-0.6206894,-1.5163674,-1.2340187,-0.28982997,-5.9004583,-7.7230515
67,1.4046905,-0.9699104,-1.0983402,-1.7670436,-1.6634907,2.4676726,0.29085213,-0.5711116,-0.1892907,-0.6250901,0.20212886,-0.53914404,-0.44774914,0.74512726
68,-1.2723106,0.787797,-1.7806687,-1.9839514,-2.6237428,-0.48306543,1.6458012,-0.1705956,0.31955165,-0.89793175,-1.0887601,-0.13615887,-1.836252,-3.4975426
69,1.7133185,-5.832936,-4.81905,3.9855847,1.1483482,1.3135767,1.2578607,0.84391534,1.2089415,2.0331361,1.9896507,1.64037,10.1145735,14.346029
70,0.43148017,0.6482341,0.51301837,-0.93961954,-0.5241793,-0.7995304,-0.5665464,0.32248417,0.6833413,-0.64473075,0.19473098,0.016614089,-0.21723181,-1.6350956
71,-1.1425059,2.066796,1.8183374,-1.7772819,-0.8488979,-0.26741803,-0.23438287,-1.2742934,-0.6778818,-0.6717621,-0.88787675,-1.9157187,-7.0994654,-9.792445
72,1.3966461,0.2299323,1.3309865,1.6998664,2.3136632,-1.5919985,-1.6784694,2.1862373,0.9099499,0.1905669,-0.78689724,-1.2342601,-1.9791697,-5.6350956
73,-0.24044912,-1.6092448,-0.62790096,2.2428045,1.3117248,-0.6860696,0.061470874,-0.11895827,0.37627435,1.1446835,-0.45913973,-0.024790034,0.8549695,0.7445838
74,1.2914416,-2.3176754,-2.2589655,0.9802095,-0.033758584,0.77191764,0.46211845,0.7970615,0.7490359,0.4077659,0.86990404,1.0448745,5.5050955,6.7904816
75,-0.7916966,2.353634,2.9867473,-1.4847257,0.032942243,0.15548187,-0.93007296,-1.3613858,-1.1407398,-0.5250725,1.0174263,-0.14190823,-1.9918122,0.37531322
76,-3.6589396,6.8908296,2.7046728,-5.334082,-3.2413146,-0.8399278,1.1766318,-0.7537565,-2.0221074,-2.5400922,-0.8341382,2.3620744,-0.7583706,1.8439944
77,-0.075967975,0.6467114,-0.19980074,0.77545166,0.97369367,0.80938953,0.48705322,1.4274464,-0.98852944,0.18238473,0.024332138,0.9949918,2.0251963,4.1967278
78,3.7069595,-8.946152,-6.359642,4.6859117,1.0886416,2.769571,0.9440768,0.37640074,2.0318537,2.5501416,0.7167104,-0.35735977,5.755773,6.8036113
79,-1.1625105,1.1557046,0.30823317,-0.05909407,-0.01872786,-0.8470354,0.40605208,0.1454648,-0.28481197,-0.07921042,-1.3443829,0.0038059233,-2.3589942,-5.5843124
80,-0.4235776,-1.8117061,-2.2135644,0.29798195,-0.91913384,1.3500097,1.4313594,-0.99687666,-0.28493416,0.54950756,0.57785743,1.0897413,4.485442,7.737376
81,-3.204056,3.1982853,0.32353228,-1.8332615,-1.6331589,-0.78822684,1.7216891,-0.61975795,-1.3145604,-0.72566664,-1.1931396,2.2882326,1.3372549,0.26276958
82,-0.42505172,3.2880118,6.805259,0.79223436,3.4979427,-2.3371787,-3.648418,-0.8970215,-0.6953629,0.20792505,-0.5713134,-1.0393779,-8.351943,-9.335153
83,1.4286642,-2.330569,-1.3262926,2.3899229,1.563795,0.07940322,-0.26790088,1.2865452,0.7799301,0.9374528,0.40130267,0.6135298,0.37959766,3.2741065
84,-1.3930539,0.20101602,-2.3390632,0.06567908,-1.1371871,-1.3211339,1.787563,1.0497421,0.53908235,-0.14142601,-2.125445,0.08217508,0.36771163,-3.3582602
85,1.6011183,-2.9067783,-1.5718853,1.7630384,0.9692233,1.8875265,0.051694453,0.1490178,0.021885283,0.98939353,1.0001377,-0.89770573,1.3657541,2.3511333
86,0.16330019,-0.26481074,0.53434134,0.9033378,0.74674535,-2.0352616,-0.8629893,0.34655446,1.2187933,0.20474859,-1.3357952,-1.1023666,-3.0110674,-5.9999337
87,-0.3304006,4.342592,3.8242261,-4.270625,-1.4466336,1.7408433,-0.95844656,-1.2157258,-2.0446305,-1.8980943,0.8766799,-0.047562275,-1.016371,0.07041055
88,1.3981876,-1.0424278,-0.6074133,1.3497127,1.0429537,-1.0394568,-0.68323284,1.7803248,1.2883636,0.19785134,-1.6345781,-0.6915075,-2.0784762,-6.592241
89,-0.42553723,-4.443274,-3.2029262,4.222966,1.5239768,-0.33920938,1.2152524,-0.52250606,0.78745776,2.352626,-0.3483264,1.2915154,4.4967136,6.7273083
90,0.3254855,-0.058811814,1.7961296,1.3013554,1.762653,-0.9548752,-1.3996269,-0.15658176,0.22803254,0.5474937,-1.5297132,-1.4485092,-4.541246,-9.312784
91,-0.87452847,-3.493211,-3.7241669,3.158913,0.5615818,0.042631358,1.9825962,-0.11872719,0.38495988,1.7972647,-0.24515247,1.5121529,5.4453387,7.166874
92,-1.7514904,-1.1451031,-3.9077744,-0.09562535,-2.1877182,-0.38972044,2.799334,-0.07941103,0.4560327,0.14395528,-0.8997094,1.9671719,5.838668,6.1190686
93,-0.7950624,1.1512059,-1.4357215,-0.9118328,-1.2071526,-0.2666365,1.3762189,1.3096863,-0.10386056,-0.6660606,0.16264819,-0.22353819,1.6732749,1.453405
94,-2.8931024,2.7445188,-1.018052,-3.9880464,-4.091196,-0.0079933405,2.3896334,-1.4825835,-0.8227593,-1.5624914,-0.5899241,1.0232098,0.087135315,2.127501
95,-1.6790842,1.4688776,0.5640017,-1.0377512,-0.9006557,-0.6182419,0.5772998,-0.9732537,-0.5025359,-0.31763053,-0.4309516,0.7964755,-0.26369682,0.099116325
96,-0.28631172,-0.3328316,1.2797301,0.3063137,0.4655178,-0.31175286,-0.75939554,-1.5871023,-0.0130393505,0.42508698,0.19117314,-0.8495523,-2.3260455,-3.883089
97,0.46043232,0.6640766,1.6838434,-0.36128813,0.42163512,-0.68454784,-1.2318548,-0.21936558,0.31984383,-0.26949126,0.86189383,1.1819526,1.3691251,2.9175973
98,-2.183708,0.8836477,-1.5740098,-0.2821384,-1.2372569,-1.3091717,1.8298591,0.20676579,0.00563626,-0.1332409,-1.8000787,0.3045536,-0.6056862,-3.2775218
99,-1.3487148,1.0254732,1.1908169,1.147525,1.1367657,-2.3804376,-0.3587376,0.14894274,0.2929018,0.3953981,-1.2566421,0.38506466,-0.90145165,-1.4587283
