,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,1.7908812,-3.5100513,-1.6320019,2.1495807,1.0117459,0.48893028,-0.4177246,0.090015694,1.146048,1.0799547,0.21070324,0.07956249,1.0208743,3.3881667
1,-3.786271,4.5343623,1.0984507,-2.9976048,-2.1660604,-0.06466569,1.9306703,-1.0803269,-2.2494774,-1.16493,-0.11383296,1.1484004,-1.9505653,1.1079232
2,2.4498413,-2.3382607,-1.7953253,0.035896346,-0.36158445,1.8283496,-0.14645246,0.74145764,0.6912478,-0.05007446,0.34914526,-0.39254364,1.1930158,1.1448925
3,2.3316965,1.7780548,3.1262662,-1.2125791,1.1560723,1.2929187,-2.3086019,1.1178318,-0.61366946,-0.95257497,-0.6153879,-2.3062167,-5.7619386,-6.442959
4,0.79995936,3.7365534,4.7000184,-3.7061918,-0.6513023,0.62836844,-2.3486795,-0.98666066,-0.90933007,-1.8273829,0.99480075,-2.9152946,-8.382479,-9.54353
5,-0.6267768,4.6653256,2.8757493,-4.1251802,-1.6997085,0.73761165,-0.40349865,-0.011677013,-1.523365,-2.1017928,0.34499273,-0.6643152,-2.2009282,-3.106732
6,1.151095,-2.3212907,-2.3422146,1.9502592,0.6375039,-0.85889435,0.24996464,1.6933804,1.5407405,0.6021307,-1.1432066,-0.021459028,0.5744734,-1.3103931
7,1.3403369,-5.326173,-5.2226243,3.0627935,-0.04775078,-0.62112665,1.3298641,1.0891134,2.5001988,1.3904647,-0.9052739,-0.21986775,3.4734888,1.3524086
8,2.2507558,-1.0253345,1.1729205,-0.96122724,-0.1072415,1.3704076,-1.6740291,-0.92346746,0.4149195,-0.3425676,1.4713036,-0.64900666,0.8377969,1.9452759
9,2.0166397,-3.7524066,-2.8470647,1.2794755,-0.13695312,1.142624,0.2678219,0.29737863,1.2501924,0.6731242,0.7622106,-1.2958801,2.2840395,1.0757786
10,1.7314402,-3.8978562,-3.8421874,1.3503113,-0.54266834,0.7878039,0.8852482,0.75988096,1.5239002,0.63299507,-0.12826,0.8017094,4.9089937,6.529672
11,0.7029602,-2.0063555,-0.2779895,1.3052964,0.7391706,0.06979444,-0.52506506,-0.7683129,0.57969826,0.80004954,0.121412195,0.103355065,1.3873203,3.6934333
12,3.750688,-5.107108,-2.754442,2.9280713,1.6593407,2.18126,-0.59291244,1.3114318,1.2081246,1.304293,1.493153,-1.1171193,2.2982435,3.8719738
13,4.524492,-7.7491817,-6.03686,4.6360955,1.5991769,1.5765449,0.36989427,2.7531397,2.7162256,1.9015133,1.2812338,0.13100082,7.309291,10.111905
14,-1.1180062,2.0620453,-0.11672741,-2.5181053,-2.1090128,0.09672165,0.96274334,-0.19646381,-0.4905752,-1.178532,0.80052114,0.33410615,1.8101513,2.6410122
15,-2.1502159,1.9409463,3.044523,-0.09837275,0.7257764,-1.1372054,-0.66982067,-2.192504,-1.0316435,0.3114998,-1.6487154,-0.6473228,-5.5377765,-8.437483
16,0.17751646,-0.8453828,-0.25571272,1.8205138,1.5854747,1.0077028,0.16379285,0.46967253,-0.7963419,0.91318303,0.87102616,-1.1755507,-0.95233595,-1.0356339
17,1.9857109,-3.293153,-2.6329288,0.3813714,-0.56847054,3.0316234,0.63410985,-0.2616161,0.028117552,0.47238037,1.5783001,0.1609711,4.1205263,8.808399
18,-0.29357725,0.86810315,-0.5241725,-2.123411,-2.0055277,0.10156089,0.5896784,-0.2893853,0.16635484,-0.98590946,0.5851124,0.8407663,1.8531522,4.9183626
19,1.2076244,-0.71773916,0.7066886,0.8586027,1.2848823,1.0857089,-0.8641202,0.18599921,-0.34412545,0.4053648,0.4640451,-0.081553,-0.14554885,-0.61337245
20,0.71856564,-3.2460287,-4.8397346,0.7429442,-1.4438584,1.3013803,2.1729689,0.88502663,0.8478203,0.4195874,0.613018,0.7204009,5.0736136,6.871836
21,0.16741714,-0.8161448,-1.2904847,1.3655033,0.57870394,-1.0637777,0.32900918,1.3713315,0.83140177,0.36795962,-0.18329214,0.7254768,1.7671247,1.2371558
22,-0.0038628522,1.1867371,1.43029,-0.15035024,0.75361043,0.66867125,-0.45976564,0.16079442,-0.9798072,-0.100332975,0.051448196,-0.341573,-3.5117326,-4.6446714
