,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,-0.34000447,0.087081954,-1.8539318,-1.1147811,-1.6364188,0.6191957,1.3793125,0.4212875,-0.061349273,-0.5297478,0.36416525,0.36159486,3.1966748,5.050787
1,-1.4463704,2.526847,3.8122354,1.5475565,2.71115,-2.9392495,-1.6683598,0.21231307,-0.28712118,0.46543428,-1.1395727,-0.35007018,-4.675204,-5.727199
2,-0.798094,-0.48261392,0.073417746,0.22794876,0.0026929944,1.0812865,0.4605134,-1.5743325,-0.94005597,0.5558141,0.16377966,-0.52174765,-1.5220795,-0.9008471
3,-1.445639,-2.731043,-2.4774773,1.8841884,-0.2054632,0.01878538,1.6201315,-1.7228397,0.13311934,1.4572954,-0.11918523,1.9699361,3.3055649,4.8302984
4,-0.33086005,-3.7996092,-5.053771,2.2113469,-0.730183,-0.11493468,2.3996274,0.50940764,1.2144374,1.1898174,1.0656497,2.189729,9.5236635,13.578659
5,0.39329785,-1.2890105,-0.5827373,0.4724814,0.2314116,2.0752351,0.35887587,-0.79663783,-0.875074,0.5648813,1.6245766,0.30458575,2.9637182,7.19754
6,1.4819038,1.6474237,4.365801,-1.8507323,0.6616455,1.4374504,-2.6722267,-1.5436419,-0.9539989,-0.72781783,0.03799298,-2.3107686,-7.0588474,-8.652882
7,-0.10346809,-1.6202856,-1.8296219,1.1381222,-0.19406763,-1.5203452,0.49946445,0.35103628,1.4357829,0.45119143,-1.3322393,0.07535635,-0.26881176,-3.2232187
8,-1.8084202,2.4607327,-0.41170025,-2.1795506,-2.1413987,-1.5733448,1.1861002,0.37184194,0.1782699,-1.2097447,-1.7801671,1.510824,1.8716215,1.5998785
9,0.8189633,-2.1912417,-0.7624917,1.875656,1.1198654,0.10983217,-0.30353558,-0.055720013,0.5576458,0.9600942,-1.2943476,-0.4534139,-0.5309048,-3.2977216
10,0.23919913,-2.3434517,-1.8399014,2.071435,0.7998301,0.3497547,0.628503,0.15371667,0.29456854,1.0988446,0.5641857,0.640436,5.251455,6.0813556
11,0.690786,-0.76851934,0.0860328,0.32183218,0.3093283,0.21509472,-0.47285002,-0.17040369,0.28263387,0.1789306,0.48457956,-0.21619992,-1.5472372,-2.4581337
