,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,3.0608213,-7.3159304,-4.422287,5.3394737,2.2424529,-0.5899718,-0.27940118,1.2403734,3.0983865,2.4142594,-0.13075466,0.7090018,5.425518,5.273296
1,-1.1491555,1.2070438,0.733789,1.1475617,1.1327887,-2.1908226,-0.09877682,0.9755913,0.23007211,0.24853724,-0.15740812,0.70419765,-0.33984149,0.058755644
2,-1.142284,2.5075588,2.474231,-0.5807658,0.6276789,-0.44807962,-0.5369928,-0.3146895,-1.1104634,-0.28945285,-0.48394567,-0.9980455,-5.5505424,-8.038146
3,0.22060288,-0.3746571,1.4232541,2.031968,2.1702309,-1.3986648,-1.2711583,0.23923674,0.43690726,0.8219807,-0.11328712,-0.02806534,0.6833757,0.21995288
4,0.5068452,-2.2418554,-0.28121397,4.0760546,3.1446748,-1.0922725,-0.65487444,0.961202,0.6077309,1.7825394,-1.7028618,-1.1378908,-3.4604049,-7.565511
5,0.64323235,-3.115446,-4.117434,0.84210426,-1.2228811,0.34945735,1.6017321,0.58036536,1.3087431,0.4371133,0.4020438,0.4700322,5.2915535,6.461917
6,-0.92056644,3.8103235,5.7118077,-0.40446088,2.0242841,-2.4262795,-2.7148438,-0.658265,-0.549722,-0.39914352,-1.4102341,-2.391146,-8.044684,-13.185196
7,0.36990708,0.65839535,3.3892944,0.9803975,2.170486,-1.0506917,-2.2474747,-0.73322505,-0.027342439,0.44044662,0.41572574,-0.9612748,-3.2783885,-3.4481468
8,1.5618252,-1.4423262,2.0777383,1.5960647,2.0641751,-0.7054043,-2.3609855,-0.7726409,0.8912986,0.7721541,-0.8452832,-1.0337977,-4.650871,-6.813397
9,-0.77202654,-0.8624979,-2.692388,-1.0814378,-2.0414991,2.578507,2.3014975,-0.89054483,-1.1387639,-0.04587726,0.29480755,1.2112824,2.0229166,2.830484
