,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.7449583,-0.45212564,0.7248841,0.98978275,1.2913151,0.41125083,-0.7497467,0.23775655,-0.19380306,0.43044966,1.601903,0.019759607,-0.043946028,1.7809271
1,-2.6996815,0.038499486,-3.0500638,-1.7177006,-3.3030224,0.20583141,3.053522,-1.5356244,-0.362674,-0.3231469,0.75201875,2.422124,6.5308213,7.9205036
2,-0.3068424,3.1700573,1.8614149,-2.7910566,-0.96795934,1.8867699,0.02677992,-0.0057758414,-1.9187626,-1.3154566,1.5063589,0.44765925,-0.04272914,2.5978322
3,1.2638909,-1.2957406,-0.6073238,1.036624,0.70763767,-0.3496359,-0.53477067,0.94943094,0.944257,0.26674664,-1.1398518,0.13490939,-3.4469552,-4.055849
4,-0.6273035,-1.7213789,-3.920148,0.6299659,-1.4300975,-0.9245763,2.0764956,0.9814194,1.2442931,0.20327196,-2.1763215,1.8302157,3.7212756,1.1594806
5,1.6714199,-3.460869,1.8170242,6.448559,5.7996635,-2.8347254,-3.001615,0.79111546,1.7556599,2.7659447,-1.2020152,-1.3221756,-3.753534,-5.8381767
6,-1.2746468,-0.68077284,-5.4133267,-3.263713,-5.1171627,2.1743832,4.038959,-0.40891328,-0.211148,-1.1784345,0.19262232,1.1041462,5.883073,6.4618487
7,-3.6759045,5.842948,4.9263763,-3.5956948,-1.5092766,-3.2049072,-0.82020074,-2.4458237,-0.80121684,-1.5690519,-2.3081243,-0.034845855,-7.045841,-10.874978
8,2.1585324,-6.549879,-4.1584425,4.804813,1.9941401,0.9644426,0.45832527,0.44449964,1.559759,2.4611974,0.46010098,0.2874024,4.132307,4.6390142
9,0.975562,-2.3274434,-1.6781118,1.1712487,0.1999137,0.4541753,0.19551408,0.13563965,0.72865653,0.6105016,0.31438503,-0.58154684,0.18678498,-0.8484832
10,1.7932626,-5.0413713,-2.8164997,4.8846374,2.6324546,-0.9088465,-0.25955814,1.2978,1.9960309,2.1575935,-1.5530993,-0.5812037,-0.40956926,-3.063526
11,0.60694623,-1.1725914,-1.6450254,-0.48505265,-1.030773,1.2147412,0.7041476,-0.07666844,0.13138121,-0.1140624,0.034690984,-1.003792,0.32734042,-0.47950512
12,-1.4643352,1.8011379,0.34668073,-0.94164,-0.710288,-0.62604475,0.6793281,-0.029366447,-0.531353,-0.46297196,-1.5229938,0.83639663,-0.4681998,-0.5278169
13,0.8077503,1.0548612,2.8482752,0.47671494,1.7456081,-1.2031736,-2.0898688,0.38967714,0.3062943,-0.05916818,-0.48645982,-0.13449757,-1.6838248,-1.5339456
14,1.2428794,-4.366464,-4.208524,0.775242,-1.2221903,2.9990644,1.6904079,-0.86065096,0.20431721,0.87676847,1.3377295,1.0422376,7.5799384,11.32427
15,1.7788897,-3.7340968,-3.700461,0.09757941,-1.4609777,2.2796693,1.1005391,-0.25915378,0.80712366,0.31086728,1.7756095,-0.018388348,5.6169033,8.517228
16,0.5684881,-1.0029951,0.5020313,0.8103047,0.7853697,0.089522846,-0.72694665,-0.59422374,0.21975437,0.4964282,0.107512236,-1.2272737,-2.5033064,-4.131706
17,1.1634248,-4.26034,-5.350662,0.70268404,-1.7907705,1.7047,2.1466115,0.330269,1.1609995,0.5368106,1.1339053,0.79306084,6.101598,8.734889
18,-0.6070737,-0.6892609,-2.9448767,-1.0949042,-2.30681,0.34709883,1.9293458,0.07601237,0.40442628,-0.42462653,1.3421718,1.9628962,6.5978236,10.478313
19,2.3585796,-1.902598,0.6543411,2.2235217,2.3374777,-0.45538354,-1.9027407,1.1169114,1.1710559,0.73695105,-1.1923579,-1.517912,-2.7171278,-6.006892
20,1.0989166,0.7770507,-0.932352,-2.500399,-1.9827306,1.382228,0.442994,0.95368606,0.012328565,-1.382319,1.2560424,0.3289757,1.6737784,4.356769
21,-1.2354918,4.716932,5.5205307,-2.0426822,0.6468214,-1.9169,-2.2032404,-0.90475774,-0.8514582,-1.1231894,-0.22020762,-1.4607674,-7.9460025,-10.527623
22,-0.97868234,0.074986555,-1.747996,-1.8796796,-2.6237078,-0.19447017,1.4077282,-0.82030886,0.44821268,-0.70650554,-1.4937606,0.60976535,1.5080814,-0.23716903
23,2.9946961,-5.5052457,-2.853583,3.2986689,1.4899762,0.868425,-0.5453261,0.5241497,1.8528097,1.5877283,0.97762686,0.8203219,6.195323,8.105859
24,-1.2691978,2.3743722,3.2082489,-0.5050628,0.72984564,-1.4113578,-1.1501738,-1.05981,-0.56596893,-0.19397628,-0.9580438,-0.710617,-5.225073,-7.1058874
25,-2.3238926,4.2772117,3.984684,-2.3962512,-0.65133154,-2.2799685,-0.9724179,-1.5560961,-0.59916663,-1.0999882,-1.334211,-0.48550382,-6.4734387,-8.59422
26,0.2323796,3.0131228,3.2098317,-2.0340605,-0.00827601,-0.41903853,-1.5327988,0.12108636,-0.46253157,-1.2064067,0.4063586,-0.9054208,-3.4950025,-3.6462116
27,1.2151432,-2.7211022,-0.5968328,2.0274775,1.2632073,0.15475541,-0.68060267,-0.3875496,0.7991781,1.0832756,-0.35528952,-0.24177098,-0.74026567,-1.3987914
28,-0.315716,2.1612542,1.7287859,-1.7108727,-0.43816248,0.6735343,-0.33379543,-0.27619198,-1.0394324,-0.80186665,1.3295476,0.58639216,0.485592,3.701819
29,0.42409515,-1.4501541,-0.082350716,0.90072703,0.514777,0.119763255,-0.3978925,-0.7906554,0.3385865,0.609769,-1.0091547,0.30999067,0.9170511,1.4813014
30,0.4207028,1.6057738,2.811075,0.55268645,1.9085084,-0.9457378,-1.7170227,0.77311236,-0.22051162,-0.057010636,-0.7599855,-1.1779387,-3.7654538,-5.4806437
31,2.5647206,-0.64237475,0.20617999,-0.399466,0.2344406,0.4522777,-1.3443264,1.3330457,0.9777373,-0.5683916,0.2953226,-0.21025205,0.8512291,0.91551137
32,-0.43283927,-0.783842,0.8943538,2.9495904,2.4720166,-2.311143,-0.914618,0.26619768,0.75166214,1.2606562,-1.0974994,-0.8373854,-4.5643005,-7.306848
33,1.0897794,0.13721997,-0.58145916,-1.7987587,-1.2904683,2.29508,0.3216116,0.15474786,-0.62153155,-0.80170554,2.6596105,0.61098105,3.8529167,8.072169
34,1.222997,-3.9122856,-1.7236447,3.4302416,1.8764942,-0.0028607547,-0.25762862,0.048085637,1.0574179,1.7332191,-0.3065208,-0.7746988,0.026201487,-2.0872903
35,-0.5876624,2.6220877,0.5029939,-2.5631218,-1.7038851,-0.43996793,0.3515309,0.65028083,-0.17549959,-1.4598391,0.5741008,1.2578845,2.3074894,3.7569466
36,-2.073584,1.1734115,-2.5084805,-3.676743,-4.3267665,1.581653,2.9248223,-1.4677008,-0.96405095,-1.2743232,0.25465003,1.8970098,4.9206495,6.1884017
37,-0.7290369,-1.5539366,-2.9045393,-0.64291775,-2.0883822,0.98184466,1.9297953,-1.0263754,0.096379936,0.08287212,0.93533456,0.70454377,4.1650157,7.321448
38,-0.0362967,-1.6060572,1.0736586,3.0351393,2.578685,-1.3237209,-1.1593003,-0.6707584,0.47347644,1.5461977,-1.0033809,-0.010974721,-2.9955387,-3.8379827
39,0.7516591,-2.867723,-5.129841,-0.40122774,-2.4616258,1.6888713,2.4610133,0.76784974,0.8169762,-0.10219043,-1.4082745,-0.25034833,1.5732393,-0.066646755
40,-0.16440693,2.4348633,0.54247355,-2.3041716,-1.15439,1.4241261,0.50604343,0.7214148,-1.2854335,-1.2161251,0.5911811,-0.62981915,0.21791458,1.4747331
41,-2.0062447,0.423876,-1.3559451,0.41817486,-0.63611364,-1.6752315,1.4631596,0.16519678,0.2605061,0.18773134,-2.273281,-0.23903891,-2.325839,-5.4052315
42,-0.82661736,1.9408726,0.7493144,-0.856981,-0.33330488,-1.0203904,0.09443295,0.6230572,-0.13878265,-0.62624097,-1.2266676,0.75996035,-1.9901061,-3.1345544
43,0.4341403,-1.9630497,-0.9652135,1.9408813,1.1285315,0.4423596,0.11494279,0.013898003,0.11317814,1.0309393,0.6436127,0.66400826,3.6038094,3.064835
44,0.35332265,1.6606505,1.3107961,-1.0671479,-0.034400873,-0.25792158,-0.6793275,0.7488098,-0.11411789,-0.7736028,0.80009496,0.68869543,2.174263,2.5048447
45,2.1159737,-2.8695896,0.043031156,2.5955095,2.3111932,0.97749436,-1.3102736,0.124358945,0.408451,1.2711157,2.0870793,-0.43040815,1.8226134,3.3603256
