,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,-2.1991534,3.029331,3.201482,-1.1912725,-0.0048567574,-1.5883365,-0.6411967,-1.6485287,-0.835019,-0.39366415,-0.32152897,-0.757815,-1.498723,-2.8876448
1,3.4112358,-4.168377,-3.9735146,2.1517482,0.7299521,2.0969014,0.444667,2.7077127,1.1655976,0.6752783,0.6495072,-0.43399766,3.926136,4.480269
2,1.4575617,-0.35734925,-0.96392524,-1.8741878,-1.8000097,0.16638768,-0.18582518,0.4798149,1.1900647,-1.0806961,-0.9262837,0.17437391,0.3346719,-1.6353904
3,-0.8432563,1.3574111,-1.0544161,-2.218152,-2.2034595,0.5211552,1.3476282,0.10782166,-0.40816164,-1.0373774,0.99157095,0.008466432,3.620258,5.3651104
4,1.8371606,-1.4886465,-1.9482796,-1.6422191,-1.8837298,2.1944864,0.43439674,0.05670255,0.39914173,-0.70421314,0.22698775,-1.4413788,-0.3423779,-2.795981
5,-1.5981611,1.3410695,1.6892378,1.8347306,1.8882966,-3.1732235,-0.62686074,0.5186967,0.37983426,0.6052421,-1.2761399,-0.23174424,-3.1553595,-3.9525409
6,2.574271,-2.062809,-1.4987423,0.39451563,0.17241544,1.618485,-0.35713562,1.2956483,0.65374005,-0.010719366,0.8121828,-0.7631011,1.8058512,3.0655856
7,-2.187924,3.7657433,3.4009464,-1.0877861,0.38222927,-1.6866968,-0.6286234,-0.71318215,-1.0676694,-0.543711,0.5275908,-0.07443904,0.30319786,-0.0138709545
8,-0.5487546,4.0170383,2.0976949,-4.1377835,-2.0827367,1.1689117,-0.019305766,-0.21525672,-1.4716686,-2.0126026,0.7300804,0.29859012,-1.8955662,-0.5664398
9,-0.063325346,3.3502932,2.5269585,-4.544209,-2.3840916,1.4830191,-0.5806325,-1.3254361,-1.2070183,-2.0086987,0.10091187,-1.12361,-2.872161,-3.4601402
10,2.32572,-3.260641,-3.5610468,-0.5218459,-1.8480346,1.2061188,0.6167681,0.55431455,1.73331,-0.285153,1.3433824,-0.12032833,5.0353103,6.6966953
11,-0.64688945,-0.77447534,-3.4671607,-0.030553402,-1.4148273,0.8437897,2.3786163,1.0892497,-0.15148354,-0.02808431,0.48757774,0.9028122,3.702692,5.7854066
12,-2.7249928,-2.0882921,-4.4730077,0.7806181,-2.0220714,0.10305041,3.5146613,-1.3406744,-0.101961255,0.9491808,-0.6813597,1.9867142,4.7113433,4.3656206
13,-0.7697202,4.1520767,3.0641124,-2.5914507,-0.49646342,-0.35191524,-0.74986917,0.29250273,-1.1096555,-1.466141,-0.27263913,0.085539356,-1.9513464,-1.938257
14,0.66368717,0.70020694,-0.52831537,-1.4674296,-0.9730052,1.6357611,0.46997386,0.7682484,-0.62851727,-0.7892851,1.6217247,0.38172445,3.3750894,6.1558537
15,0.9333603,-2.0026486,-1.2480949,1.9146084,1.0557022,-0.24996972,-0.103948265,0.8279675,0.82368463,0.7830593,0.56602585,-0.59059894,-0.025092483,0.052180275
16,0.6925244,-1.1189811,0.4704065,2.953305,2.7735019,-0.48902616,-0.8528923,1.1052346,0.110654294,1.1963011,-0.4914114,-0.33640143,-2.4791503,-3.1186645
17,-0.025669966,2.3033564,4.134534,0.99124587,2.8259299,-1.0461227,-2.1631515,0.44559366,-0.8317814,0.20527995,-1.5809402,-1.3766618,-7.66398,-10.350487
18,-2.03123,4.049676,3.9926953,-1.2341813,0.5981281,-1.3456858,-0.9232367,-0.8316092,-1.3621124,-0.5935928,-0.014501988,-0.31145564,-4.2932444,-4.462604
19,2.7032633,-5.520239,-3.6668134,2.61274,0.48823693,0.8374458,0.042456627,0.3828634,2.04866,1.3035125,-0.061929528,-0.5573178,2.0912464,2.8973124
