,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,0.07155547,3.8308613,3.425071,-2.644904,-0.418199,-1.2440532,-1.6116464,0.54555696,-0.10255295,-1.6676705,-1.0228046,-0.736307,-6.184002,-10.096176
1,-0.8653516,2.61948,2.5632453,-1.1998607,0.13465501,-0.72114307,-0.7700121,-0.36363924,-0.6983545,-0.63337755,0.12856948,-0.17647219,-3.36195,-3.0259643
2,0.6374749,-1.0708108,-2.102672,0.16362962,-0.68091166,-0.22505264,0.6909529,1.1992054,0.9537387,-0.14154659,-0.43951333,0.43329683,0.8619808,0.7312517
3,-0.7944851,2.1671672,1.369376,0.104138464,0.7309568,-2.1253428,-0.45334825,1.3225365,0.20765382,-0.3854461,-0.5583264,-0.054183267,-0.44186425,-3.3831804
4,0.03350521,-1.1119503,-0.9351227,2.1754065,1.305414,-1.3412737,0.07977784,1.1684703,0.80602837,0.7953166,-0.18696932,0.73737055,1.4473755,2.6158447
5,-0.8089145,0.22326827,-0.28443184,-0.4193595,-0.45005468,1.5742614,0.9149114,-0.87795615,-1.3004167,0.13633625,-0.6982581,-1.2977775,-2.1269886,-4.3297896
6,1.922015,-0.352948,1.736304,0.95334214,1.9601552,0.7172275,-1.8040938,0.6896463,-0.09045631,0.25593945,1.3004454,-1.083333,-0.34457934,1.2271433
7,-0.8059487,0.18088235,-0.024135482,-0.728098,-0.8587654,0.13732022,0.42980325,-1.1660426,-0.25822192,-0.08545157,-0.43131298,-0.7380154,-0.1272304,-0.095700145
8,-2.998066,3.5532641,3.2394483,-2.1579807,-0.9601667,-1.4204915,-0.17973351,-2.5772483,-1.1700026,-0.6484298,-0.16588588,2.2188687,-1.5859083,0.42387277
9,-0.60241836,-1.0830673,-2.8147807,-1.1691061,-2.1510315,2.8735967,2.311779,-1.0144687,-1.1600153,-0.0467333,1.6714697,2.1482246,9.563295,16.436977
10,0.8048489,-3.3480232,-1.4251951,3.4872694,2.0260582,-0.50478196,-0.23245344,0.23005055,0.9945981,1.69706,-0.6594538,0.2738048,2.4669669,1.9100404
11,0.9453641,0.86656,1.9853852,-0.31070456,0.85976744,0.11350328,-1.4163837,0.23130916,-0.15206566,-0.3042411,0.8564222,-0.606168,-0.37404335,-0.0015340149
12,-2.4997778,3.1231742,1.5126473,-2.1008418,-1.4352498,-1.4233894,0.5308249,-1.093935,-0.6519621,-0.8887145,-0.38555887,0.43300512,-0.08673549,0.3049077
13,0.6940721,-0.5994334,0.55086356,2.133076,2.0289733,-1.641336,-1.0653044,1.3081613,0.92865837,0.64309156,-0.6538885,-0.35819927,-1.2476274,-1.7703115
14,0.7076101,0.058913954,1.3396227,0.44826904,1.097506,0.31726515,-1.02708,-0.02870974,-0.23976894,0.1831279,0.38575792,-0.91910285,-1.1458478,-1.791982
15,1.5916845,-2.5477982,-0.48364148,-0.0872172,-0.37307084,1.8940215,-0.5680509,-1.7002099,0.27799666,0.38501891,1.3012679,-0.04267506,1.274699,5.3203597
16,-0.3498058,-0.88777816,-1.7853221,-1.0747962,-1.9244568,0.34238178,1.0793259,-0.9027833,0.43726772,-0.2664939,1.2071686,0.3777788,3.7049868,5.2431574
17,0.65270966,-1.8297349,-1.1790019,1.4217618,0.47495088,-1.0864552,-0.1756002,0.4622268,1.3507462,0.55053854,-0.6612423,0.34048018,0.37398744,0.5194945
18,0.6378675,-2.8205009,-3.63859,0.94085115,-0.84600246,0.68830484,1.4573328,0.5844616,0.8954786,0.49889246,-0.75604934,0.70750225,3.0605388,2.8168159
19,-3.932289,0.58069265,-1.6801702,0.76594204,-1.1464815,-3.8348675,2.1125374,-0.81517994,0.8733807,0.49559382,-2.5890014,1.0467904,1.2461424,-2.0100968
20,-0.15150946,-3.988176,-3.768241,2.1519618,-0.39824834,-0.07054067,1.5206993,-0.7154903,1.188724,1.3607372,-1.6879463,-1.2167246,-1.2968711,-5.322858
21,-1.4508097,1.4074562,1.6173333,-0.84088635,-0.34137937,-0.5995712,-0.15728244,-1.5759379,-0.5802417,-0.13846137,-0.6673742,-0.011422389,-6.098094,-7.8459754
22,1.3764517,-3.553071,-1.4736853,4.1188183,2.594968,-1.4679748,-0.6984652,1.22966,1.7646592,1.7149756,0.063691,1.0424949,5.250422,8.160173
23,0.5597812,-0.5705398,-1.3324246,-0.050889857,-0.4342119,0.4192925,0.506461,0.8713811,0.2896329,-0.15401036,0.5185248,1.5555382,2.7348902,5.884911
24,-1.433823,2.821293,0.20400533,-4.4313297,-3.3403664,3.0531268,1.6608113,-1.6717584,-2.377369,-1.6171883,0.7099875,0.41397175,1.7855332,4.694142
25,2.68247,-1.4325117,0.3030434,-1.0172396,-0.39005488,1.7698047,-1.3544362,-0.3672023,0.56250316,-0.4454732,1.6527053,-0.38594845,1.1413965,3.0734956
26,0.4129218,1.99398,2.887868,1.1292635,2.440441,-2.3292603,-1.960506,1.8737552,0.41068166,-0.096303545,-0.7367892,0.7861882,-0.996674,-0.61262316
27,0.11756254,-0.082483344,-1.0004641,-0.012357002,-0.4092271,-0.7796776,0.35527015,0.98893815,0.7160208,-0.24183023,-1.0942106,0.10294296,1.3940094,-0.42980972
28,-2.0404348,1.3313832,0.86544865,1.7200786,1.5661218,-1.8247902,0.35231307,0.44644156,-0.57173735,0.71570754,-1.6353239,0.5225664,-2.4240413,-5.281829
