,Z0,Z1,Z2,Z3,Z4,V0,V1,W0,W1,W2,H0,H1,D,Y
0,1.7443494,-4.6295285,-3.4772768,3.2636516,1.0446255,-0.38649815,0.3091653,1.0795888,2.0045547,1.4392487,0.86886543,0.31338233,4.5642395,5.8499346
1,-1.4193399,6.144593,7.1053658,-3.5947802,0.2795329,0.045957327,-2.3821774,-1.9944643,-2.4878943,-1.5799934,0.49258322,-1.3541173,-9.809685,-11.278611
2,-0.36336836,0.59048903,1.0811027,-0.8466625,-0.29746932,0.8189058,-0.20027658,-1.281296,-0.7825794,-0.1247691,-0.54536206,-0.16319975,-3.2014782,-3.821173
3,0.48054373,-0.10305178,-1.1932745,-0.00025279901,-0.21955986,0.38460058,0.55206215,1.3459734,0.09305298,-0.22690499,1.0139209,1.0704825,5.0949354,6.799835
4,-0.082199834,3.3901849,3.8681555,-2.1129673,0.07744445,-1.0157576,-1.8329624,-0.23838612,-0.36085343,-1.2267375,-0.28163323,-1.3925467,-6.502445,-8.837644
5,2.2398136,0.59158635,1.6176214,-1.9130893,-0.40824044,1.1292356,-1.6734848,0.2058104,0.23171255,-1.0877657,1.6331829,-0.53500545,-2.1961906,-0.70569944
6,-0.8748921,-1.9220133,-1.5054657,3.1564229,1.5292497,-1.6742291,0.62061834,0.36930203,0.7567771,1.4923953,-0.9759488,2.1224008,4.1236053,3.8001845
7,-2.696204,5.056717,3.6201503,-3.1846514,-1.2628455,-1.3350047,-0.23944935,-1.3178947,-1.3881102,-1.4453864,-2.1529424,-0.26784632,-7.7770624,-12.640271
8,-1.5489461,2.8273046,4.9563904,-1.2766508,0.70338744,-0.47499335,-1.7870563,-2.9761074,-1.4448473,-0.16821246,1.5560924,-0.124621056,-3.6764998,-2.0079517
9,1.7796408,0.26979783,2.3298852,0.785562,1.9511728,-0.80844265,-2.2964888,0.9827877,0.6519879,-0.021234378,0.35487074,-0.7890915,-2.4770126,-1.2993842
10,2.2829804,-1.5265188,-0.74678296,0.7055747,0.7433752,1.2019376,-0.6400204,1.3617139,0.46997303,0.09242919,0.78092295,0.3884541,2.0337112,5.9123993
11,0.74360937,0.51840603,1.5041305,-0.8287526,0.016748602,-0.11158872,-1.1744226,-0.3977354,0.23954341,-0.4348177,0.8352204,-0.5276335,0.6155447,1.4703591
12,-2.0597663,0.6976562,-1.7732475,-1.2730389,-2.2028868,-0.67073995,1.9624034,-0.58341515,-0.019262046,-0.42876697,-1.3977443,1.8031274,1.5593939,2.5251017
13,-1.1956335,-2.0376978,-2.9990914,0.6112136,-1.3383062,-0.23920614,1.8695463,-0.9748939,0.5745861,0.6410415,-0.57153165,0.73317695,1.9233451,1.3186142
14,2.0469863,-4.3435216,-3.67138,2.4093246,0.6498622,2.1757505,0.8764642,0.92391384,0.5479529,1.2294468,1.3129323,1.3320717,7.6980762,11.1208
15,0.7490863,0.82994413,3.2088072,1.3338139,2.6643593,-0.65857434,-2.1823902,0.2677322,-0.2837367,0.4373739,-0.46031472,-0.84046435,-4.605009,-6.614538
16,0.23943137,-1.3820208,-2.055446,-0.3076284,-1.110518,1.5606428,1.1524913,-0.32292613,-0.17305365,0.08426223,2.0105846,-0.21166366,2.5193057,5.48436
17,-1.128165,0.14801235,-1.00711,0.67981535,-0.017694864,-0.82893604,0.9866498,0.49697858,0.006103903,0.2676161,-1.4450169,0.521937,-0.9523121,-1.4055895
18,-1.843339,3.1426208,2.1085348,-1.7616653,-0.6715328,-0.89005727,0.0051783174,-0.7047842,-0.9297256,-0.8024951,-0.79168,-0.18407331,-4.6124754,-7.693453
19,0.21470535,-0.9359504,0.42647737,2.0511026,1.8743877,-0.0033388138,-0.49052823,0.1271527,-0.20854647,0.9963936,-1.1637398,-0.51422495,-2.6014276,-4.6895537
20,-1.7738158,3.954932,2.323039,-3.0562222,-1.4167838,0.42564386,0.26400942,-0.88403225,-1.7380202,-1.3323075,-0.4504063,-0.37884653,-3.1251333,-5.878432
21,-1.4151889,2.4607337,0.9405374,-1.9152111,-1.1300436,0.30892467,0.6163968,-0.46608716,-1.169072,-0.81829834,0.31803945,0.48387316,-0.18830338,-0.5972886
22,-1.2529265,-1.4953326,-2.1491668,0.9996934,-0.6043955,-0.72354424,1.4101532,-0.6651623,0.4912343,0.7147191,-0.9341417,0.3140322,0.7896048,1.8200566
23,1.347788,-4.754436,-0.5991693,5.380614,3.8617985,-0.09605971,-1.1251292,-0.4576575,0.7922455,2.781155,0.44027248,-2.1206794,-2.7237966,-5.0908513
24,0.73416203,-0.82480156,0.026751872,2.412809,2.0197272,-2.1112523,-0.9127192,1.7793163,1.3206643,0.6679896,0.017571427,0.36128706,2.8253307,0.4752431
25,4.070065,-7.4657345,-4.759107,5.9594665,3.1310503,0.7247471,-0.2696039,2.672596,2.5128229,2.5075295,-0.16752093,0.6207296,6.439109,7.629462
26,1.4212565,-2.9578288,-3.8296342,1.8882552,0.20721656,0.88132656,1.2528864,2.084564,0.8708389,0.6629875,0.91797423,0.034949232,3.9041576,4.4820247
27,2.5710003,-3.0591838,-1.098422,0.7688741,0.30784857,1.3692299,-0.84649956,-0.09046721,1.0140492,0.42708746,0.39856973,-0.52335274,0.8013,1.0626793
28,0.51292115,-3.2328498,-3.0252109,2.0459032,0.17525859,0.12457195,0.9724531,0.2755924,0.996416,1.0669144,-0.41618344,0.66217446,2.8842454,2.957608
29,-3.4783664,3.8079004,1.3304678,-1.108791,-0.69606555,-2.338244,1.0612057,-0.17002219,-0.8938729,-0.58764184,-1.245209,1.9468478,1.302221,0.2719736
30,0.6460924,-2.8388972,-2.3979845,0.9108926,-0.30498067,2.2498398,1.0484195,-0.76679873,-0.28174496,0.84047174,1.0170951,-0.8786443,1.7919667,1.4894567
31,-0.07969708,2.055409,2.4651983,-1.8011562,-0.39599445,-0.36203793,-1.1290694,-0.70955527,-0.27183485,-0.87741077,-0.77194846,-0.20863639,-4.0940933,-5.1972322
32,-0.68107545,2.3307786,0.22290327,-2.435788,-1.4782041,2.0482354,1.0420098,0.1050676,-1.7958007,-1.074355,1.2806169,0.8594579,0.39574432,0.78034306
33,-0.04842428,1.9786172,3.9688957,-0.2586738,1.5018982,-0.6799818,-2.0790498,-0.87214214,-0.61342674,-0.13163015,1.0115021,-2.001914,-5.2604017,-6.012883
34,0.17994669,-3.6053286,-5.9131083,0.32177046,-2.38838,1.7480332,3.0672917,0.3585169,0.7012533,0.40607494,1.7526339,2.250821,10.150252,14.820358
35,-0.008571766,3.3517869,5.533953,-0.5913543,2.047446,-1.1828804,-2.858685,-0.48211446,-0.8139071,-0.47042596,-1.5031195,-1.1463562,-6.966303,-10.597204
36,0.7471768,-2.6808953,-0.720242,2.5860832,1.7250086,0.76744187,-0.23599117,-0.40500733,0.053303927,1.4471186,-0.16075459,0.09435524,3.0612764,4.903031
37,1.6079117,-0.123864315,0.41175592,-1.6034298,-0.9607145,0.48508283,-0.94759715,-0.07434275,0.7222129,-0.85601175,0.47671402,0.57193375,-0.24293339,-1.500028
38,1.5544248,-3.1784987,-3.662727,0.5271636,-0.8322117,2.980016,1.4614382,0.4372297,-0.064523965,0.45522732,1.6126134,0.5221147,5.739211,9.341909
39,-0.37260258,-1.0426612,-1.5538365,-0.7805292,-1.5270836,1.1318431,1.0987608,-1.239526,-0.15889895,0.00792921,0.49701416,-0.26676735,1.1933801,2.5555947
40,3.2560816,-6.5676036,-3.158573,6.0888247,3.745463,0.20481116,-0.7700738,1.8171858,2.0302918,2.6944766,0.8941046,-0.4939755,4.0548215,4.2588987
